id,format,knob,level,replicate,run,provider,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,marker_overlap,n_tied_labels,tied_labels
hao_cNK-CD56bright_noise_4_r1_ensembl,ensembl,noise,4,1,0,none,NK_CD56bright,NK,,Natural killer cell,,0,0,0,0.0,5,1,"[""NK""]"
hao_cNK-CD56bright_noise_4_r2_symbol,symbol,noise,4,2,0,none,NK_CD56bright,NK_CD56bright,,Natural killer CD56 bright cell,,0,0,0,0.0,5,1,"[""NK_CD56bright""]"
hao_cNK-CD56bright_noise_4_r2_ensembl,ensembl,noise,4,2,0,none,NK_CD56bright,NK_CD56bright,,Natural killer CD56 bright cell,,0,0,0,0.0,5,1,"[""NK_CD56bright""]"
hao_cNK-CD56bright_noise_6_r0_symbol,symbol,noise,6,0,0,none,NK_CD56bright,CD8 T cell (subtype unclear),,Cytotoxic T cell,,0,0,0,0.0,4,3,"[""CD8 T cell (subtype unclear)"", ""NK"", ""NK_CD56bright""]"
hao_cNK-CD56bright_noise_6_r0_ensembl,ensembl,noise,6,0,0,none,NK_CD56bright,CD8 T cell (subtype unclear),,Cytotoxic T cell,,0,0,0,0.0,4,3,"[""CD8 T cell (subtype unclear)"", ""NK"", ""NK_CD56bright""]"
hao_cNK-CD56bright_noise_6_r1_symbol,symbol,noise,6,1,0,none,NK_CD56bright,NK_CD56bright,,Natural killer CD56 bright cell,,0,0,0,0.0,4,2,"[""NK"", ""NK_CD56bright""]"
hao_cNK-CD56bright_noise_6_r1_ensembl,ensembl,noise,6,1,0,none,NK_CD56bright,NK_CD56bright,,Natural killer CD56 bright cell,,0,0,0,0.0,4,2,"[""NK"", ""NK_CD56bright""]"
hao_cNK-CD56bright_noise_6_r2_symbol,symbol,noise,6,2,0,none,NK_CD56bright,NK,,Natural killer cell,,0,0,0,0.0,4,2,"[""NK"", ""NK_CD56bright""]"
hao_cNK-CD56bright_noise_6_r2_ensembl,ensembl,noise,6,2,0,none,NK_CD56bright,NK,,Natural killer cell,,0,0,0,0.0,4,2,"[""NK"", ""NK_CD56bright""]"
hao_cNK-CD56bright_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,none,NK_CD56bright,NK,,Natural killer cell,,0,0,0,0.0,8,2,"[""NK"", ""NK_CD56bright""]"
hao_cNK-CD56bright_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,none,NK_CD56bright,NK,,Natural killer cell,,0,0,0,0.0,8,2,"[""NK"", ""NK_CD56bright""]"
hao_cNK-CD56bright_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,none,NK_CD56bright,NK,,Natural killer cell,,0,0,0,0.0,8,2,"[""NK"", ""NK_CD56bright""]"
hao_cNK-CD56bright_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,none,NK_CD56bright,NK,,Natural killer cell,,0,0,0,0.0,8,2,"[""NK"", ""NK_CD56bright""]"
hao_cPlasmablast_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,4,1,"[""Plasmablast""]"
hao_cPlasmablast_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,4,1,"[""Plasmablast""]"
hao_cPlasmablast_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,3,1,"[""Plasmablast""]"
hao_cPlasmablast_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,3,1,"[""Plasmablast""]"
hao_cPlasmablast_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,none,Plasmablast,B memory,,Memory B cell,,0,0,0,0.0,2,2,"[""B memory"", ""HSPC""]"
hao_cPlasmablast_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,none,Plasmablast,B memory,,Memory B cell,,0,0,0,0.0,2,2,"[""B memory"", ""HSPC""]"
hao_cPlasmablast_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,3,1,"[""Plasmablast""]"
hao_cPlasmablast_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,3,1,"[""Plasmablast""]"
hao_cPlasmablast_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,1,2,"[""Plasmablast"", ""pDC""]"
hao_cPlasmablast_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,1,2,"[""Plasmablast"", ""pDC""]"
hao_cPlasmablast_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,2,2,"[""Plasmablast"", ""pDC""]"
hao_cPlasmablast_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,2,2,"[""Plasmablast"", ""pDC""]"
hao_cPlasmablast_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,2,2,"[""Plasmablast"", ""pDC""]"
hao_cPlasmablast_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,2,2,"[""Plasmablast"", ""pDC""]"
hao_cPlasmablast_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,4,1,"[""Plasmablast""]"
hao_cPlasmablast_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,4,1,"[""Plasmablast""]"
hao_cPlasmablast_noise_0_r0_symbol,symbol,noise,0,0,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,4,1,"[""Plasmablast""]"
hao_cPlasmablast_noise_0_r0_ensembl,ensembl,noise,0,0,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,4,1,"[""Plasmablast""]"
hao_cPlasmablast_noise_2_r0_symbol,symbol,noise,2,0,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,3,2,"[""Plasmablast"", ""pDC""]"
hao_cPlasmablast_noise_2_r0_ensembl,ensembl,noise,2,0,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,3,2,"[""Plasmablast"", ""pDC""]"
hao_cPlasmablast_noise_2_r1_symbol,symbol,noise,2,1,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,3,1,"[""Plasmablast""]"
hao_cPlasmablast_noise_2_r1_ensembl,ensembl,noise,2,1,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,3,1,"[""Plasmablast""]"
hao_cPlasmablast_noise_2_r2_symbol,symbol,noise,2,2,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,3,1,"[""Plasmablast""]"
hao_cPlasmablast_noise_2_r2_ensembl,ensembl,noise,2,2,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,3,1,"[""Plasmablast""]"
hao_cPlasmablast_noise_4_r0_symbol,symbol,noise,4,0,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,3,1,"[""Plasmablast""]"
hao_cPlasmablast_noise_4_r0_ensembl,ensembl,noise,4,0,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,3,1,"[""Plasmablast""]"
hao_cPlasmablast_noise_4_r1_symbol,symbol,noise,4,1,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,3,2,"[""Plasmablast"", ""pDC""]"
hao_cPlasmablast_noise_4_r1_ensembl,ensembl,noise,4,1,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,3,2,"[""Plasmablast"", ""pDC""]"
hao_cPlasmablast_noise_4_r2_symbol,symbol,noise,4,2,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,3,1,"[""Plasmablast""]"
hao_cPlasmablast_noise_4_r2_ensembl,ensembl,noise,4,2,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,3,1,"[""Plasmablast""]"
hao_cPlasmablast_noise_6_r0_symbol,symbol,noise,6,0,0,none,Plasmablast,Plasmablast,,Plasmablast,,0,0,0,0.0,2,1,"[""Plasmablast""]"
hao_cPlasmablast_noise_6_r0_ensembl,ensembl,noise,6,0,0,none,Plasmablast,Plasmablast,,Plasmablast,,0,0,0,0.0,2,1,"[""Plasmablast""]"
hao_cPlasmablast_noise_6_r1_symbol,symbol,noise,6,1,0,none,Plasmablast,Plasmablast,,Plasmablast,,0,0,0,0.0,1,1,"[""Plasmablast""]"
hao_cPlasmablast_noise_6_r1_ensembl,ensembl,noise,6,1,0,none,Plasmablast,Plasmablast,,Plasmablast,,0,0,0,0.0,1,1,"[""Plasmablast""]"
hao_cPlasmablast_noise_6_r2_symbol,symbol,noise,6,2,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,3,2,"[""Plasmablast"", ""pDC""]"
hao_cPlasmablast_noise_6_r2_ensembl,ensembl,noise,6,2,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,3,2,"[""Plasmablast"", ""pDC""]"
hao_cPlasmablast_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,4,1,"[""Plasmablast""]"
hao_cPlasmablast_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,4,1,"[""Plasmablast""]"
hao_cPlasmablast_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,4,1,"[""Plasmablast""]"
hao_cPlasmablast_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,none,Plasmablast,Plasmablast,,Plasma cell,,0,0,0,0.0,4,1,"[""Plasmablast""]"
hao_cPlatelet_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,6,1,"[""Platelet""]"
hao_cPlatelet_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,6,1,"[""Platelet""]"
hao_cPlatelet_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,none,Platelet,CD8 T cell (subtype unclear),,Cytotoxic CD8+ T cell,,0,0,0,0.0,1,9,"[""B cell (subtype unclear)"", ""CD8 T cell (subtype unclear)"", ""CD8 TCM"", ""CD8 TEM"", ""Eryth"", ""NK"", ""Platelet"", ""T cell (CD4/CD8/other unclear)"", ""gdT""]"
hao_cPlatelet_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,none,Platelet,CD8 T cell (subtype unclear),,Cytotoxic CD8+ T cell,,0,0,0,0.0,1,9,"[""B cell (subtype unclear)"", ""CD8 T cell (subtype unclear)"", ""CD8 TCM"", ""CD8 TEM"", ""Eryth"", ""NK"", ""Platelet"", ""T cell (CD4/CD8/other unclear)"", ""gdT""]"
hao_cPlatelet_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,2,1,"[""Platelet""]"
hao_cPlatelet_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,2,1,"[""Platelet""]"
hao_cPlatelet_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,none,Platelet,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cPlatelet_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,none,Platelet,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cPlatelet_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,1,1,"[""Platelet""]"
hao_cPlatelet_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,1,1,"[""Platelet""]"
hao_cPlatelet_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,3,1,"[""Platelet""]"
hao_cPlatelet_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,3,1,"[""Platelet""]"
hao_cPlatelet_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,5,1,"[""Platelet""]"
hao_cPlatelet_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,5,1,"[""Platelet""]"
hao_cPlatelet_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,6,1,"[""Platelet""]"
hao_cPlatelet_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,6,1,"[""Platelet""]"
hao_cPlatelet_noise_0_r0_symbol,symbol,noise,0,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,6,1,"[""Platelet""]"
hao_cPlatelet_noise_0_r0_ensembl,ensembl,noise,0,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,6,1,"[""Platelet""]"
hao_cPlatelet_noise_2_r0_symbol,symbol,noise,2,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,6,1,"[""Platelet""]"
hao_cPlatelet_noise_2_r0_ensembl,ensembl,noise,2,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,6,1,"[""Platelet""]"
hao_cPlatelet_noise_2_r1_symbol,symbol,noise,2,1,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,5,1,"[""Platelet""]"
hao_cPlatelet_noise_2_r1_ensembl,ensembl,noise,2,1,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,5,1,"[""Platelet""]"
hao_cPlatelet_noise_2_r2_symbol,symbol,noise,2,2,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,5,1,"[""Platelet""]"
hao_cPlatelet_noise_2_r2_ensembl,ensembl,noise,2,2,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,5,1,"[""Platelet""]"
hao_cPlatelet_noise_4_r0_symbol,symbol,noise,4,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,4,1,"[""Platelet""]"
hao_cPlatelet_noise_4_r0_ensembl,ensembl,noise,4,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,4,1,"[""Platelet""]"
hao_cPlatelet_noise_4_r1_symbol,symbol,noise,4,1,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,5,1,"[""Platelet""]"
hao_cPlatelet_noise_4_r1_ensembl,ensembl,noise,4,1,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,5,1,"[""Platelet""]"
hao_cPlatelet_noise_4_r2_symbol,symbol,noise,4,2,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,3,2,"[""Eryth"", ""Platelet""]"
hao_cPlatelet_noise_4_r2_ensembl,ensembl,noise,4,2,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,3,2,"[""Eryth"", ""Platelet""]"
hao_cPlatelet_noise_6_r0_symbol,symbol,noise,6,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,3,2,"[""Eryth"", ""Platelet""]"
hao_cPlatelet_noise_6_r0_ensembl,ensembl,noise,6,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,3,2,"[""Eryth"", ""Platelet""]"
hao_cPlatelet_noise_6_r1_symbol,symbol,noise,6,1,0,none,Platelet,CD14 Mono,,CD14 monocyte,,0,0,0,0.0,1,1,"[""CD14 Mono""]"
hao_cPlatelet_noise_6_r1_ensembl,ensembl,noise,6,1,0,none,Platelet,CD14 Mono,,CD14 monocyte,,0,0,0,0.0,1,1,"[""CD14 Mono""]"
hao_cPlatelet_noise_6_r2_symbol,symbol,noise,6,2,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,3,2,"[""Eryth"", ""Platelet""]"
hao_cPlatelet_noise_6_r2_ensembl,ensembl,noise,6,2,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,3,2,"[""Eryth"", ""Platelet""]"
hao_cPlatelet_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,6,1,"[""Platelet""]"
hao_cPlatelet_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,6,1,"[""Platelet""]"
hao_cPlatelet_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,6,1,"[""Platelet""]"
hao_cPlatelet_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,none,Platelet,Platelet,,Megakaryocyte,,0,0,0,0.0,6,1,"[""Platelet""]"
hao_cTreg_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,7,2,"[""Plasmablast"", ""dnT""]"
hao_cTreg_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,7,2,"[""Plasmablast"", ""dnT""]"
hao_cTreg_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,2,1,"[""dnT""]"
hao_cTreg_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,2,1,"[""dnT""]"
hao_cTreg_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,5,1,"[""dnT""]"
hao_cTreg_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,5,1,"[""dnT""]"
hao_cTreg_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,7,1,"[""dnT""]"
hao_cTreg_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,7,1,"[""dnT""]"
hao_cTreg_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,none,Treg,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cTreg_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,none,Treg,Unknown / low-quality / no cell type given,,no overlap,,0,0,0,0.0,0,1,"[""Unknown / low-quality / no cell type given""]"
hao_cTreg_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,2,2,"[""Plasmablast"", ""dnT""]"
hao_cTreg_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,2,2,"[""Plasmablast"", ""dnT""]"
hao_cTreg_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,none,Treg,Plasmablast,,Plasma cell,,0,0,0,0.0,4,1,"[""Plasmablast""]"
hao_cTreg_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,none,Treg,Plasmablast,,Plasma cell,,0,0,0,0.0,4,1,"[""Plasmablast""]"
hao_cTreg_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,7,2,"[""Plasmablast"", ""dnT""]"
hao_cTreg_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,7,2,"[""Plasmablast"", ""dnT""]"
hao_cTreg_noise_0_r0_symbol,symbol,noise,0,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,7,2,"[""Plasmablast"", ""dnT""]"
hao_cTreg_noise_0_r0_ensembl,ensembl,noise,0,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,7,2,"[""Plasmablast"", ""dnT""]"
hao_cTreg_noise_2_r0_symbol,symbol,noise,2,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,5,2,"[""Plasmablast"", ""dnT""]"
hao_cTreg_noise_2_r0_ensembl,ensembl,noise,2,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,5,2,"[""Plasmablast"", ""dnT""]"
hao_cTreg_noise_2_r1_symbol,symbol,noise,2,1,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,6,1,"[""dnT""]"
hao_cTreg_noise_2_r1_ensembl,ensembl,noise,2,1,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,6,1,"[""dnT""]"
hao_cTreg_noise_2_r2_symbol,symbol,noise,2,2,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,6,2,"[""Plasmablast"", ""dnT""]"
hao_cTreg_noise_2_r2_ensembl,ensembl,noise,2,2,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,6,2,"[""Plasmablast"", ""dnT""]"
hao_cTreg_noise_4_r0_symbol,symbol,noise,4,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,4,1,"[""dnT""]"
hao_cTreg_noise_4_r0_ensembl,ensembl,noise,4,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,4,1,"[""dnT""]"
hao_cTreg_noise_4_r1_symbol,symbol,noise,4,1,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,4,1,"[""dnT""]"
hao_cTreg_noise_4_r1_ensembl,ensembl,noise,4,1,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,4,1,"[""dnT""]"
hao_cTreg_noise_4_r2_symbol,symbol,noise,4,2,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,6,1,"[""dnT""]"
hao_cTreg_noise_4_r2_ensembl,ensembl,noise,4,2,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,6,1,"[""dnT""]"
hao_cTreg_noise_6_r0_symbol,symbol,noise,6,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,3,1,"[""dnT""]"
hao_cTreg_noise_6_r0_ensembl,ensembl,noise,6,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,3,1,"[""dnT""]"
hao_cTreg_noise_6_r1_symbol,symbol,noise,6,1,0,none,Treg,Plasmablast,,Plasma cell,,0,0,0,0.0,4,1,"[""Plasmablast""]"
hao_cTreg_noise_6_r1_ensembl,ensembl,noise,6,1,0,none,Treg,Plasmablast,,Plasma cell,,0,0,0,0.0,4,1,"[""Plasmablast""]"
hao_cTreg_noise_6_r2_symbol,symbol,noise,6,2,0,none,Treg,Plasmablast,,Plasma cell,,0,0,0,0.0,4,1,"[""Plasmablast""]"
hao_cTreg_noise_6_r2_ensembl,ensembl,noise,6,2,0,none,Treg,Plasmablast,,Plasma cell,,0,0,0,0.0,4,1,"[""Plasmablast""]"
hao_cTreg_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,7,2,"[""Plasmablast"", ""dnT""]"
hao_cTreg_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,none,Treg,dnT,,Double-negative T cell,,0,0,0,0.0,7,2,"[""Plasmablast"", ""dnT""]"
hao_cTreg_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,none,Treg,CD4 T cell (subtype unclear),,CD4+ T cell,,0,0,0,0.0,3,3,"[""CD4 Naive"", ""CD4 T cell (subtype unclear)"", ""CD8 T cell (subtype unclear)""]"
hao_cTreg_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,none,Treg,CD4 T cell (subtype unclear),,CD4+ T cell,,0,0,0,0.0,3,3,"[""CD4 Naive"", ""CD4 T cell (subtype unclear)"", ""CD8 T cell (subtype unclear)""]"
hao_ccDC1_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,none,cDC1,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0,0.0,7,1,"[""Dendritic cell (subtype unclear)""]"
hao_ccDC1_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,none,cDC1,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0,0.0,7,1,"[""Dendritic cell (subtype unclear)""]"
hao_ccDC1_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,none,cDC1,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0,0.0,3,1,"[""Dendritic cell (subtype unclear)""]"
hao_ccDC1_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,none,cDC1,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0,0.0,3,1,"[""Dendritic cell (subtype unclear)""]"
hao_ccDC1_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,none,cDC1,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0,0.0,4,1,"[""Dendritic cell (subtype unclear)""]"
hao_ccDC1_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,none,cDC1,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0,0.0,4,1,"[""Dendritic cell (subtype unclear)""]"
hao_ccDC1_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,none,cDC1,Dendritic cell (subtype unclear),,Conventional dendritic cell,,0,0,0,0.0,2,1,"[""Dendritic cell (subtype unclear)""]"
hao_ccDC1_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,none,cDC1,Dendritic cell (subtype unclear),,Conventional dendritic cell,,0,0,0,0.0,2,1,"[""Dendritic cell (subtype unclear)""]"
hao_ccDC1_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,none,cDC1,B cell (subtype unclear),,Mature B cell,,0,0,0,0.0,1,3,"[""B cell (subtype unclear)"", ""Dendritic cell (subtype unclear)"", ""Treg""]"
hao_ccDC1_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,none,cDC1,B cell (subtype unclear),,Mature B cell,,0,0,0,0.0,1,3,"[""B cell (subtype unclear)"", ""Dendritic cell (subtype unclear)"", ""Treg""]"
hao_ccDC1_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,none,cDC1,Dendritic cell (subtype unclear),,Dendritic cell,,0,0,0,0.0,3,1,"[""Dendritic cell (subtype unclear)""]"
