condition,id,format,knob,level,replicate,run,provider,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,marker_overlap,n_tied_labels,tied_labels,n_tool_calls,n_model_calls,latency_s,normalized,score,strict,lineage
generic agent,hao_cCD4-Naive_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,CD4 Naive,"Lymphocyte (likely resting T or B cell) - ribosomal protein-high, low-complexity/quiescent lymphocyte population",0.35,"{""cell_type"": ""Lymphocyte (likely resting T or B cell) - ribosomal protein-high, low-complexity/quiescent lymphocyte population"", ""confidence"": 0.35}",ok,578,67,,0.001826,,,,0.0,1.0,1.8,Unknown / low-quality / no cell type given,0.0,0.0,CD4 T
generic agent,hao_cCD4-Naive_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,CD4 Naive,"Lymphocyte (likely T cell) — cluster marked by ubiquitous ribosomal protein genes (RPL/RPS family), suggesting a high-translation lymphoid population rather than a distinct lineage-specific signature",0.3,"{""cell_type"": ""Lymphocyte (likely T cell) — cluster marked by ubiquitous ribosomal protein genes (RPL/RPS family), suggesting a high-translation lymphoid population rather than a distinct lineage-specific signature"", ""confidence"": 0.3}",ok,617,423,,0.005464,,,,0.0,1.0,6.2,T cell (CD4/CD8/other unclear),0.5,0.0,CD4 T
generic agent,hao_cASDC_noise_0_r0_symbol,symbol,noise,0,0,0,anthropic,ASDC,Plasmacytoid dendritic cell (pDC),0.92,"{""cell_type"": ""Plasmacytoid dendritic cell (pDC)"", ""confidence"": 0.92}",ok,583,89,,0.002056,,,,0.0,1.0,1.9,pDC,0.5,0.0,DC
generic agent,hao_cASDC_noise_0_r0_ensembl,ensembl,noise,0,0,0,anthropic,ASDC,Dendritic cells (myeloid/plasmacytoid dendritic cell population),0.45,"```json
{""cell_type"": ""Dendritic cells (myeloid/plasmacytoid dendritic cell population)"", ""confidence"": 0.45}
```",ok,10423,1719,,0.038036,,,,8.0,3.0,39.0,Dendritic cell (subtype unclear),0.5,0.0,DC
generic agent,hao_cCD16-Mono_noise_0_r0_symbol,symbol,noise,0,0,0,anthropic,CD16 Mono,CD16+ (non-classical) monocytes,0.9,"{""cell_type"": ""CD16+ (non-classical) monocytes"", ""confidence"": 0.9}",ok,580,64,,0.0018,,,,0.0,1.0,2.5,CD16 Mono,1.0,1.0,Mono
generic agent,hao_cCD16-Mono_noise_0_r0_ensembl,ensembl,noise,0,0,0,anthropic,CD16 Mono,CD16+ (non-classical) monocytes,0.85,"```json
{""cell_type"": ""CD16+ (non-classical) monocytes"", ""confidence"": 0.85}
```",ok,617,363,,0.004864,,,,0.0,1.0,4.5,CD16 Mono,1.0,1.0,Mono
generic agent,hao_cILC_noise_0_r0_symbol,symbol,noise,0,0,0,anthropic,ILC,CD4+ memory T cells (Th2-skewed helper T cell subset),0.6,"{""cell_type"": ""CD4+ memory T cells (Th2-skewed helper T cell subset)"", ""confidence"": 0.6}",ok,587,222,,0.003394,,,,0.0,1.0,2.9,CD4 TCM,0.0,0.0,other
generic agent,hao_cILC_noise_0_r0_ensembl,ensembl,noise,0,0,0,anthropic,ILC,"CD4+ T cell (memory/helper, Th2-skewed)",0.6,"{""cell_type"": ""CD4+ T cell (memory/helper, Th2-skewed)"", ""confidence"": 0.6}",ok,617,455,,0.005784,,,,0.0,1.0,4.9,CD4 T cell (subtype unclear),0.0,0.0,other
generic agent,hao_cMAIT_noise_2_r1_symbol,symbol,noise,2,1,0,anthropic,MAIT,"CD8+ memory/effector T cells (KLRB1+ GZMK+ IL7R+ subset, possibly MAIT-like)",0.65,"{""cell_type"": ""CD8+ memory/effector T cells (KLRB1+ GZMK+ IL7R+ subset, possibly MAIT-like)"", ""confidence"": 0.65}",ok,588,292,,0.004096,,,,0.0,1.0,4.0,CD8 T cell (subtype unclear),0.0,0.0,other T
generic agent,hao_cMAIT_noise_2_r1_ensembl,ensembl,noise,2,1,0,anthropic,MAIT,CD8+ memory/effector T cells (GZMK+ KLRB1+ subset),0.6,"{""cell_type"": ""CD8+ memory/effector T cells (GZMK+ KLRB1+ subset)"", ""confidence"": 0.6}",ok,617,329,,0.004524,,,,0.0,1.0,3.8,CD8 T cell (subtype unclear),0.0,0.0,other T
generic agent,hao_cCD4-TEM_noise_2_r2_symbol,symbol,noise,2,2,0,anthropic,CD4 TEM,CD4+ T cell,0.75,"{""cell_type"": ""CD4+ T cell"", ""confidence"": 0.75}",ok,586,29,,0.001462,,,,0.0,1.0,1.5,CD4 T cell (subtype unclear),0.5,0.0,CD4 T
generic agent,hao_cB-naive_noise_2_r1_symbol,symbol,noise,2,1,0,anthropic,B naive,Naive B cell,0.9,"{""cell_type"": ""Naive B cell"", ""confidence"": 0.9}",ok,581,27,,0.001432,,,,0.0,1.0,1.4,B naive,1.0,1.0,B
generic agent,hao_cB-naive_noise_2_r1_ensembl,ensembl,noise,2,1,0,anthropic,B naive,Naive B cells,0.9,"{""cell_type"": ""Naive B cells"", ""confidence"": 0.9}",ok,617,360,,0.004834,,,,0.0,1.0,4.2,B naive,1.0,1.0,B
generic agent,hao_cPlasmablast_noise_4_r2_symbol,symbol,noise,4,2,0,anthropic,Plasmablast,Plasma cells,0.92,"{""cell_type"": ""Plasma cells"", ""confidence"": 0.92}",ok,591,85,,0.002032,,,,0.0,1.0,1.7,Plasmablast,1.0,1.0,B
generic agent,hao_cPlasmablast_noise_4_r2_ensembl,ensembl,noise,4,2,0,anthropic,Plasmablast,Plasma cells,0.9,"Based on these genes—MZB1, ITM2C, SEC11C, and related genes involved in immunoglobulin assembly, secretory pathway, and ER stress response—this signature is highly characteristic of antibody-secreting plasma cells.

```json
{""cell_type"": ""Plasma cells"", ""confidence"": 0.9}
```",ok,3594,785,,0.015038,,,,2.0,2.0,17.1,Plasmablast,1.0,1.0,B
generic agent,hao_cB-naive_noise_4_r2_symbol,symbol,noise,4,2,0,anthropic,B naive,Naive B cell,0.85,"{""cell_type"": ""Naive B cell"", ""confidence"": 0.85}",ok,584,27,,0.001438,,,,0.0,1.0,1.7,B naive,1.0,1.0,B
generic agent,hao_cB-naive_noise_4_r2_ensembl,ensembl,noise,4,2,0,anthropic,B naive,Naive B cells,0.9,"{""cell_type"": ""Naive B cells"", ""confidence"": 0.9}",ok,617,282,,0.004054,,,,0.0,1.0,3.3,B naive,1.0,1.0,B
generic agent,hao_cILC_noise_4_r2_symbol,symbol,noise,4,2,0,anthropic,ILC,CD4+ memory T cells (Th2/Th17-like helper T cell subset),0.6,"{""cell_type"": ""CD4+ memory T cells (Th2/Th17-like helper T cell subset)"", ""confidence"": 0.6}",ok,587,255,,0.003724,,,,0.0,1.0,3.5,CD4 TCM,0.0,0.0,other
generic agent,hao_cILC_noise_4_r2_ensembl,ensembl,noise,4,2,0,anthropic,ILC,"CD4+ T cells (memory/Th2-skewed, KLRB1+/GATA3+ subset)",0.45,"{""cell_type"": ""CD4+ T cells (memory/Th2-skewed, KLRB1+/GATA3+ subset)"", ""confidence"": 0.45}",ok,617,571,,0.006944,,,,0.0,1.0,6.7,CD4 T cell (subtype unclear),0.0,0.0,other
generic agent,hao_cCD4-TEM_noise_6_r1_symbol,symbol,noise,6,1,0,anthropic,CD4 TEM,T cell (likely CD4+ memory T lymphocyte),0.55,"{""cell_type"": ""T cell (likely CD4+ memory T lymphocyte)"", ""confidence"": 0.55}",ok,595,42,,0.00161,,,,0.0,1.0,1.5,CD4 T cell (subtype unclear),0.5,0.0,CD4 T
generic agent,hao_cCD4-TEM_noise_6_r1_ensembl,ensembl,noise,6,1,0,anthropic,CD4 TEM,T cell (lymphocyte),0.55,"Based on the confirmed gene identities—IL32 (a cytokine highly enriched in T/NK lymphocytes), RPS3 and other ribosomal protein genes (common high-expression ""background"" markers in lymphocytes), along with tetraspanin family genes and lncRNAs typical of lymphocyte marker panels—this expression signature is most consistent with a T lymphocyte (or NK/T) cluster in PBMCs.

```json
{""cell_type"": ""T cell (lymphocyte)"", ""confidence"": 0.55}
```",ok,11676,1382,,0.037172,,,,10.0,4.0,39.4,T cell (CD4/CD8/other unclear),0.5,0.0,CD4 T
generic agent,hao_cdnT_noise_6_r2_symbol,symbol,noise,6,2,0,anthropic,dnT,T cell (likely CD4+ naive/resting T lymphocyte),0.7,"{""cell_type"": ""T cell (likely CD4+ naive/resting T lymphocyte)"", ""confidence"": 0.7}",ok,586,45,,0.001622,,,,0.0,1.0,1.8,CD4 Naive,0.0,0.0,other T
generic agent,hao_cdnT_noise_6_r2_ensembl,ensembl,noise,6,2,0,anthropic,dnT,T cell (CD3+ T lymphocyte),0.75,"{""cell_type"": ""T cell (CD3+ T lymphocyte)"", ""confidence"": 0.75}",ok,1901,632,,0.010122,,,,2.0,2.0,17.8,T cell (CD4/CD8/other unclear),0.5,0.0,other T
generic agent,hao_cCD4-CTL_noise_6_r2_symbol,symbol,noise,6,2,0,anthropic,CD4 CTL,T cell,0.75,"{""cell_type"": ""T cell"", ""confidence"": 0.75}",ok,582,24,,0.001404,,,,0.0,1.0,1.4,T cell (CD4/CD8/other unclear),0.5,0.0,CD4 T
generic agent,hao_cCD4-CTL_noise_6_r2_ensembl,ensembl,noise,6,2,0,anthropic,CD4 CTL,T cell,0.85,"Based on gene identification: CD3G (ENSG00000160654), CD2 (ENSG00000116824), IL32 (ENSG00000008517), B2M (ENSG00000166710), TRADD (ENSG00000102871) — these strongly indicate T lymphocytes (CD3G and CD2 are classic pan-T cell markers).

```json
{""cell_type"": ""T cell"", ""confidence"": 0.85}
```",ok,3150,506,,0.01136,,,,2.0,2.0,14.3,T cell (CD4/CD8/other unclear),0.5,0.0,CD4 T
generic agent,hao_cNK_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,NK,NK cell (Natural Killer cell),0.95,"```json
{""cell_type"": ""NK cell (Natural Killer cell)"", ""confidence"": 0.95}
```",ok,579,40,,0.001558,,,,0.0,1.0,1.6,NK,1.0,1.0,NK
generic agent,hao_cNK_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,NK,NK cells (natural killer cells),0.95,"{""cell_type"": ""NK cells (natural killer cells)"", ""confidence"": 0.95}",ok,617,204,,0.003274,,,,0.0,1.0,2.5,NK,1.0,1.0,NK
generic agent,hao_ccDC1_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,cDC1,Conventional dendritic cell type 1 (cDC1),0.9,"{""cell_type"": ""Conventional dendritic cell type 1 (cDC1)"", ""confidence"": 0.9}",ok,595,73,,0.00192,,,,0.0,1.0,1.8,cDC1,1.0,1.0,DC
generic agent,hao_ccDC1_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,cDC1,"Dendritic cells (conventional/myeloid DC, antigen-presenting)",0.85,"{""cell_type"": ""Dendritic cells (conventional/myeloid DC, antigen-presenting)"", ""confidence"": 0.85}",ok,617,394,,0.005174,,,,0.0,1.0,4.8,Dendritic cell (subtype unclear),0.5,0.0,DC
generic agent,hao_cMAIT_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,MAIT,CD8+ memory/effector T cells (GZMK+ subset),0.6,"{""cell_type"": ""CD8+ memory/effector T cells (GZMK+ subset)"", ""confidence"": 0.6}",ok,617,319,,0.004424,,,,0.0,1.0,3.7,CD8 TCM,0.0,0.0,other T
generic agent,hao_cCD4-TCM_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,CD4 TCM,CD4+ T cells (naive/memory),0.85,"```json
{""cell_type"": ""CD4+ T cells (naive/memory)"", ""confidence"": 0.85}
```",ok,578,110,,0.002256,,,,0.0,1.0,1.9,CD4 T cell (subtype unclear),0.5,0.0,CD4 T
generic agent,hao_cCD4-TCM_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,CD4 TCM,CD4+ T cell (naive/memory T lymphocyte),0.9,"{""cell_type"": ""CD4+ T cell (naive/memory T lymphocyte)"", ""confidence"": 0.9}",ok,617,267,,0.003904,,,,0.0,1.0,3.5,CD4 T cell (subtype unclear),0.5,0.0,CD4 T
generic agent,hao_cCD8-TEM_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,CD8 TEM,CD8+ cytotoxic T cell,0.9,"{""cell_type"": ""CD8+ cytotoxic T cell"", ""confidence"": 0.9}",ok,574,35,,0.001498,,,,0.0,1.0,1.4,CD8 T cell (subtype unclear),0.5,0.0,CD8 T
generic agent,hao_cCD8-TEM_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,CD8 TEM,CD8+ cytotoxic T cell,0.92,"{""cell_type"": ""CD8+ cytotoxic T cell"", ""confidence"": 0.92}",ok,617,216,,0.003394,,,,0.0,1.0,2.6,CD8 T cell (subtype unclear),0.5,0.0,CD8 T
generic agent,hao_cB-memory_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,B memory,B cell,0.97,"{""cell_type"": ""B cell"", ""confidence"": 0.97}",ok,589,24,,0.001418,,,,0.0,1.0,2.0,B cell (subtype unclear),0.5,0.0,B
generic agent,hao_cB-memory_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,B memory,B cell,0.97,"{""cell_type"": ""B cell"", ""confidence"": 0.97}",ok,617,285,,0.004084,,,,0.0,1.0,3.5,B cell (subtype unclear),0.5,0.0,B
generic agent,hao_cCD8-Proliferating_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,CD8 Proliferating,"Proliferating (cycling) cells, likely activated T/NK or progenitor lymphocytes undergoing mitosis",0.55,"{""cell_type"": ""Proliferating (cycling) cells, likely activated T/NK or progenitor lymphocytes undergoing mitosis"", ""confidence"": 0.55}",ok,580,61,,0.00177,,,,0.0,1.0,1.7,Proliferating lymphocyte (lineage unclear),0.5,0.0,CD8 T
generic agent,hao_cCD8-Proliferating_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,CD8 Proliferating,"Proliferating lymphocytes (cycling T/B cells, marked by cell-cycle genes such as STMN1, PCNA, HMGB2, DEK, DTL, HMGN2, TUBA1B)",0.6,"{""cell_type"": ""Proliferating lymphocytes (cycling T/B cells, marked by cell-cycle genes such as STMN1, PCNA, HMGB2, DEK, DTL, HMGN2, TUBA1B)"", ""confidence"": 0.6}",ok,617,350,,0.004734,,,,0.0,1.0,3.8,Proliferating lymphocyte (lineage unclear),0.5,0.0,CD8 T
generic agent,hao_ccDC2_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,cDC2,Dendritic cell (myeloid/conventional DC),0.85,"{""cell_type"": ""Dendritic cell (myeloid/conventional DC)"", ""confidence"": 0.85}",ok,600,40,,0.0016,,,,0.0,1.0,1.5,Dendritic cell (subtype unclear),0.5,0.0,DC
generic agent,hao_ccDC2_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,cDC2,Dendritic cells (conventional/myeloid DC),0.85,"{""cell_type"": ""Dendritic cells (conventional/myeloid DC)"", ""confidence"": 0.85}",ok,617,423,,0.005464,,,,0.0,1.0,5.2,Dendritic cell (subtype unclear),0.5,0.0,DC
generic agent,hao_cCD4-Naive_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,CD4 Naive,Lymphocyte (likely naive T or B cell) - ribosomal protein-high resting lymphocyte population,0.4,"{""cell_type"": ""Lymphocyte (likely naive T or B cell) - ribosomal protein-high resting lymphocyte population"", ""confidence"": 0.4}",ok,578,58,,0.001736,,,,0.0,1.0,1.8,Unknown / low-quality / no cell type given,0.0,0.0,CD4 T
generic agent,hao_cCD4-Naive_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,CD4 Naive,"Naive T lymphocytes (ribosomal protein gene–high cluster, likely naive T or B cells)",0.35,"{""cell_type"": ""Naive T lymphocytes (ribosomal protein gene–high cluster, likely naive T or B cells)"", ""confidence"": 0.35}",ok,617,441,,0.005644,,,,0.0,1.0,5.8,T cell (CD4/CD8/other unclear),0.5,0.0,CD4 T
generic agent,hao_cCD14-Mono_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,CD14 Mono,CD14+ classical monocytes,0.95,"{""cell_type"": ""CD14+ classical monocytes"", ""confidence"": 0.95}",ok,578,49,,0.001646,,,,0.0,1.0,1.6,CD14 Mono,1.0,1.0,Mono
generic agent,hao_cCD14-Mono_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,CD14 Mono,CD14+ classical monocytes,0.92,"{""cell_type"": ""CD14+ classical monocytes"", ""confidence"": 0.92}",ok,617,221,,0.003444,,,,0.0,1.0,3.0,CD14 Mono,1.0,1.0,Mono
generic agent,hao_cNK-CD56bright_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,NK_CD56bright,CD56-bright (cytotoxic) natural killer (NK) cell,0.85,"{""cell_type"": ""CD56-bright (cytotoxic) natural killer (NK) cell"", ""confidence"": 0.85}",ok,580,45,,0.00161,,,,0.0,1.0,1.7,NK_CD56bright,1.0,1.0,NK
generic agent,hao_cNK-CD56bright_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,NK_CD56bright,Natural Killer (NK) cells,0.9,"```json
{""cell_type"": ""Natural Killer (NK) cells"", ""confidence"": 0.9}
```",ok,617,312,,0.004354,,,,0.0,1.0,4.0,NK,0.5,0.0,NK
generic agent,hao_cgdT_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,gdT,Gamma-delta (γδ) T cells,0.85,"{""cell_type"": ""Gamma-delta (γδ) T cells"", ""confidence"": 0.85}",ok,578,36,,0.001516,,,,0.0,1.0,1.6,gdT,1.0,1.0,other T
generic agent,hao_cgdT_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,gdT,Gamma-delta (γδ) T cells,0.8,"```json
{""cell_type"": ""Gamma-delta (γδ) T cells"", ""confidence"": 0.8}
```",ok,617,316,,0.004394,,,,0.0,1.0,3.7,gdT,1.0,1.0,other T
specialist agent,hao_cdnT_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,dnT,Memory CD8+ T cell (GZMK+ effector/central memory CD8 T cell),0.7,"{""cell_type"": ""Memory CD8+ T cell (GZMK+ effector/central memory CD8 T cell)"", ""confidence"": 0.7}",ok,4349,333,,0.012028,,,,1.0,2.0,5.3,CD8 TCM,0.0,0.0,other T
specialist agent,hao_cCD4-TCM_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,CD4 TCM,"T cell (CD3D+/MAL+, likely naive/resting CD4+ T lymphocyte)",0.7,"{""cell_type"": ""T cell (CD3D+/MAL+, likely naive/resting CD4+ T lymphocyte)"", ""confidence"": 0.7}",ok,4188,340,,0.011776,,,,1.0,2.0,6.4,CD4 Naive,0.5,0.0,CD4 T
specialist agent,hao_cNK-Proliferating_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,NK Proliferating,"Proliferating cells / hematopoietic stem and progenitor cells (HSPCs) — a cycling cell cluster marked by cell-cycle/proliferation genes (STMN1, DEK, HMGB2, PTMA, HMGN2)",0.55,"{""cell_type"": ""Proliferating cells / hematopoietic stem and progenitor cells (HSPCs) — a cycling cell cluster marked by cell-cycle/proliferation genes (STMN1, DEK, HMGB2, PTMA, HMGN2)"", ""confidence"": 0.55}",ok,2272,528,,0.009824,,,,1.0,2.0,7.0,HSPC,0.0,0.0,NK
specialist agent,hao_cCD4-TEM_noise_2_r2_ensembl,ensembl,noise,2,2,0,anthropic,CD4 TEM,Memory CD4+ T cell,0.75,"This confirms strong CD4+ T-cell identity, particularly memory CD4+ T cells (IL7R and IL32 both rank #1-2 for this cell type).

```json
{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.75}
```",ok,8582,643,,0.023594,,,,2.0,3.0,10.1,CD4 T cell (subtype unclear),0.5,0.0,CD4 T
specialist agent,hao_cMAIT_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,MAIT,Mucosal-associated invariant T (MAIT) cell / GZMK+ CD8+ effector memory T cell,0.6,"{""cell_type"": ""Mucosal-associated invariant T (MAIT) cell / GZMK+ CD8+ effector memory T cell"", ""confidence"": 0.6}",ok,4608,411,,0.013326,,,,1.0,2.0,5.2,MAIT,1.0,1.0,other T
specialist agent,hao_cdnT_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,dnT,CD8+ memory/effector T cell (GZMK+ CD3+ T cell),0.75,"{""cell_type"": ""CD8+ memory/effector T cell (GZMK+ CD3+ T cell)"", ""confidence"": 0.75}",ok,4010,253,,0.01055,,,,1.0,2.0,9.0,CD8 T cell (subtype unclear),0.0,0.0,other T
specialist agent,hao_cCD8-Proliferating_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,CD8 Proliferating,"Proliferative lymphocyte (cycling T/NK or progenitor cells expressing proliferation markers such as STMN1, HMGB2, DEK, TUBA1B, PCNA)",0.7,"{""cell_type"": ""Proliferative lymphocyte (cycling T/NK or progenitor cells expressing proliferation markers such as STMN1, HMGB2, DEK, TUBA1B, PCNA)"", ""confidence"": 0.7}",ok,2542,299,,0.008074,,,,1.0,2.0,8.2,Proliferating lymphocyte (lineage unclear),0.5,0.0,CD8 T
specialist agent,hao_cCD8-Proliferating_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,CD8 Proliferating,Proliferating T cells (cycling lymphocytes),0.6,"This gene signature (STMN1, HMGB2, DEK, TUBA1B, PCNA, DUT, HMGN2, PFN1, CFL1, GAPDH) is dominated by proliferation/cell-cycle markers (S-phase and mitosis-associated genes: PCNA, DUT, HMGB2, DEK, HMGN2) combined with cytoskeletal remodeling genes (STMN1, TUBA1B, PFN1, CFL1) typical of actively dividing lymphocytes. In PBMC scRNA-seq data, this profile is the classic signature of a proliferating lymphocyte cluster (commonly proliferating T cells or NK/T cells re-entering cycle), rather than a lineage-defining marker set.

```json
{""cell_type"": ""Proliferating T cells (cycling lymphocytes)"", ""confidence"": 0.6}
```",ok,4159,644,,0.014758,,,,1.0,2.0,12.4,Proliferating lymphocyte (lineage unclear),0.5,0.0,CD8 T
specialist agent,hao_cTreg_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,Treg,"Naive/Memory T cell (lymphocyte cluster with high ribosomal protein expression, likely naive CD4+ T cell)",0.4,"{""cell_type"": ""Naive/Memory T cell (lymphocyte cluster with high ribosomal protein expression, likely naive CD4+ T cell)"", ""confidence"": 0.4}",ok,3109,258,,0.008798,,,,1.0,2.0,8.0,CD4 Naive,0.5,0.0,CD4 T
specialist agent,hao_cTreg_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,Treg,Naive CD4+ T cell (ribosomal-high naive/resting T lymphocyte population),0.5,"{""cell_type"": ""Naive CD4+ T cell (ribosomal-high naive/resting T lymphocyte population)"", ""confidence"": 0.5}",ok,8950,777,,0.02567,,,,2.0,3.0,10.7,CD4 Naive,0.5,0.0,CD4 T
specialist agent,hao_cCD8-TCM_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,CD8 TCM,Naive CD4+ T cell,0.6,"{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.6}",ok,2713,294,,0.008366,,,,1.0,2.0,4.2,CD4 Naive,0.0,0.0,CD8 T
specialist agent,hao_cCD8-TCM_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,CD8 TCM,T cell (likely naive CD4+ T cell),0.6,"{""cell_type"": ""T cell (likely naive CD4+ T cell)"", ""confidence"": 0.6}",ok,4094,253,,0.010718,,,,1.0,2.0,5.0,CD4 Naive,0.0,0.0,CD8 T
specialist agent,hao_cB-intermediate_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,B intermediate,B cell,0.85,"This gene signature is dominated by MHC class II genes (HLA-DPB1, CD74, HLA-DQA1, HLA-DPA1, HLA-DRB1) combined with classic B-cell markers (CD22, LINC00926, SWAP70), which together are highly characteristic of B lymphocytes in PBMC data.

```json
{""cell_type"": ""B cell"", ""confidence"": 0.85}
```",ok,2766,372,,0.009252,,,,1.0,2.0,4.5,B cell (subtype unclear),0.5,0.0,B
specialist agent,hao_cB-intermediate_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,B intermediate,B cell,0.85,"```json
{""cell_type"": ""B cell"", ""confidence"": 0.85}
```",ok,5186,589,,0.016262,,,,2.0,2.0,7.5,B cell (subtype unclear),0.5,0.0,B
specialist agent,hao_cCD4-Proliferating_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,CD4 Proliferating,"Proliferating (cycling) lymphocytes, likely proliferative T cells",0.7,"```json
{""cell_type"": ""Proliferating (cycling) lymphocytes, likely proliferative T cells"", ""confidence"": 0.7}
```",ok,2676,269,,0.008042,,,,1.0,2.0,4.1,Proliferating lymphocyte (lineage unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-Proliferating_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,CD4 Proliferating,"Proliferating lymphocytes (cycling T/NK or plasmablast-like cells, likely proliferating T cells)",0.6,"{""cell_type"": ""Proliferating lymphocytes (cycling T/NK or plasmablast-like cells, likely proliferating T cells)"", ""confidence"": 0.6}",ok,4295,474,,0.01333,,,,1.0,2.0,7.7,Proliferating lymphocyte (lineage unclear),0.5,0.0,CD4 T
specialist agent,hao_cHSPC_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (CD34+ progenitor),0.7,"{""cell_type"": ""Hematopoietic stem/progenitor cell (CD34+ progenitor)"", ""confidence"": 0.7}",ok,2549,331,,0.008408,,,,1.0,2.0,4.6,HSPC,1.0,1.0,other
specialist agent,hao_cHSPC_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,HSPC,Hematopoietic stem/progenitor cell (HSPC),0.65,"{""cell_type"": ""Hematopoietic stem/progenitor cell (HSPC)"", ""confidence"": 0.65}",ok,17348,1146,,0.046156,,,,5.0,5.0,20.8,HSPC,1.0,1.0,other
specialist agent,hao_cEryth_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,Eryth,"Erythrocyte (erythroid lineage cell, e.g. reticulocyte/nucleated erythroid precursor)",0.75,"{""cell_type"": ""Erythrocyte (erythroid lineage cell, e.g. reticulocyte/nucleated erythroid precursor)"", ""confidence"": 0.75}",ok,2696,296,,0.008352,,,,1.0,2.0,4.5,Eryth,1.0,1.0,other
specialist agent,hao_cEryth_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,Eryth,Erythrocyte (erythroid cell),0.85,"{""cell_type"": ""Erythrocyte (erythroid cell)"", ""confidence"": 0.85}",ok,4631,361,,0.012872,,,,2.0,2.0,6.2,Eryth,1.0,1.0,other
specialist agent,hao_cgdT_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,gdT,NK cell / cytotoxic CD8+ T cell (cytotoxic lymphocyte),0.6,"{""cell_type"": ""NK cell / cytotoxic CD8+ T cell (cytotoxic lymphocyte)"", ""confidence"": 0.6}",ok,3647,177,,0.009064,,,,1.0,2.0,3.7,T cell (CD4/CD8/other unclear),0.5,0.0,other T
