id,format,knob,level,replicate,run,provider,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,n_tool_calls,n_model_calls,latency_s
hao_cNK-CD56bright_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,NK_CD56bright,Natural killer (NK) cell,0.72,"Based on the gene set — CD2 (lymphocyte adhesion), PRF1 (perforin), SRGN (granule proteoglycan associated with granzyme/perforin complexes), FCER1G (ITAM-adaptor highly expressed in NK cells), CD44, PLAC8, IRF1, IFITM3, ZFP36L2, SPTSSB — this profile is most consistent with cytotoxic lymphocytes bearing granule/cytolytic machinery, strongly matching **NK cells** (perforin/FCER1G/SRGN co-expression is a classic NK signature in PBMC clustering).

```json
{""cell_type"": ""Natural killer (NK) cell"", ""confidence"": 0.72}
```",ok,13368,1130,,0.038036,3,4,16.5
hao_cNK-CD56bright_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,NK_CD56bright,Natural killer cell,0.6,"{""cell_type"": ""Natural killer cell"", ""confidence"": 0.6}",ok,2326,138,,0.006032,1,2,3.4
hao_cNK-CD56bright_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,NK_CD56bright,Natural killer cell,0.6,"{""cell_type"": ""Natural killer cell"", ""confidence"": 0.6}",ok,2657,205,,0.007364,2,2,4.7
hao_cNK-CD56bright_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,NK_CD56bright,Natural killer (NK) cell,0.9,"{""cell_type"": ""Natural killer (NK) cell"", ""confidence"": 0.9}",ok,3413,209,,0.008916,1,2,3.8
hao_cNK-CD56bright_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,NK_CD56bright,Natural Killer (NK) cell,0.9,"{""cell_type"": ""Natural Killer (NK) cell"", ""confidence"": 0.9}",ok,3092,262,,0.008804,1,2,5.6
hao_cNK-CD56bright_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,NK_CD56bright,CD56bright Natural Killer (NK) cell,0.85,"This gene signature strongly points to CD56bright NK cells: XCL1/XCL2 (classic CD56bright NK chemokines), KLRC1, KLRF1, KLRD1, IL2RB, CTSW, CMC1 all rank highly in ""CD16 dim CD56 bright natural killer cell"" / ""Natural killer CD56 bright cell"", and SELL (CD62L) is a well-known distinguishing marker of CD56bright (vs CD56dim) NK cells.

```json
{""cell_type"": ""CD56bright Natural Killer (NK) cell"", ""confidence"": 0.85}
```",ok,4628,454,,0.013796,1,2,6.2
hao_cNK-CD56bright_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,NK_CD56bright,Natural killer (NK) cell,0.9,"{""cell_type"": ""Natural killer (NK) cell"", ""confidence"": 0.9}",ok,3894,205,,0.009838,1,2,4.7
hao_cNK-CD56bright_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,NK_CD56bright,CD56bright natural killer cell,0.8,"Based on the marker gene profile — KLRD1 (CD94), GNLY, IL2RB (CD122), CTSW, XCL1/XCL2 (chemokines highly specific to this subset, XCL1 ranked #1 marker for CD56bright NK), KLRF1, KLRC1 (NKG2A), CMC1, and SELL (CD62L, expressed on the less mature/cytokine-secreting NK subset) — this profile strongly matches the **CD56bright NK cell** subset rather than cytotoxic CD56dim/CD16bright NK cells or T cells. The combination of XCL1/XCL2 (chemokine secretion signature), KLRC1 (NKG2A), and SELL (CD62L) alongside canonical NK markers (KLRD1, GNLY, KLRF1) is the classic signature distinguishing CD56bright from CD56dim NK cells.

```json
{""cell_type"": ""CD56bright natural killer cell"", ""confidence"": 0.8}
```",ok,4674,621,,0.015558,1,2,7.9
hao_cNK-CD56bright_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,NK_CD56bright,Natural killer (NK) cell,0.9,"{""cell_type"": ""Natural killer (NK) cell"", ""confidence"": 0.9}",ok,3893,204,,0.009826,1,2,4.7
hao_cPlasmablast_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,Plasmablast,Plasma cell,0.93,"{""cell_type"": ""Plasma cell"", ""confidence"": 0.93}",ok,2672,216,,0.007504,1,2,3.8
hao_cPlasmablast_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,Plasmablast,Plasma cells (plasmablasts/plasma B cells),0.95,"{""cell_type"": ""Plasma cells (plasmablasts/plasma B cells)"", ""confidence"": 0.95}",ok,3911,248,,0.010302,1,2,5.1
hao_cPlasmablast_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,Plasmablast,Plasma cell,0.9,"{""cell_type"": ""Plasma cell"", ""confidence"": 0.9}",ok,2731,238,,0.007842,1,2,4.1
hao_cPlasmablast_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,Plasmablast,Plasma cell (antibody-secreting B cell),0.9,"{""cell_type"": ""Plasma cell (antibody-secreting B cell)"", ""confidence"": 0.9}",ok,4032,188,,0.009944,1,2,5.0
hao_cPlasmablast_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,Plasmablast,Plasma cell,0.85,"{""cell_type"": ""Plasma cell"", ""confidence"": 0.85}",ok,2512,274,,0.007764,1,2,4.7
hao_cPlasmablast_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,Plasmablast,Plasma cells (antibody-secreting B cells),0.85,"```json
{""cell_type"": ""Plasma cells (antibody-secreting B cells)"", ""confidence"": 0.85}
```",ok,1021,752,,0.009562,0,1,8.9
hao_cPlasmablast_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,Plasmablast,Plasma cell,0.75,"{""cell_type"": ""Plasma cell"", ""confidence"": 0.75}",ok,2071,116,,0.005302,1,2,3.3
hao_cPlasmablast_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,Plasmablast,Plasma cell,0.85,"{""cell_type"": ""Plasma cell"", ""confidence"": 0.85}",ok,2304,165,,0.006258,2,2,4.7
hao_cPlasmablast_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,Plasmablast,Plasma cell,0.9,"{""cell_type"": ""Plasma cell"", ""confidence"": 0.9}",ok,2893,205,,0.007836,2,2,5.0
hao_cPlasmablast_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,Plasmablast,Plasma cells (antibody-secreting B cells),0.9,"{""cell_type"": ""Plasma cells (antibody-secreting B cells)"", ""confidence"": 0.9}",ok,2531,191,,0.006972,1,2,5.6
hao_cPlasmablast_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,Plasmablast,Plasma cell,0.9,"{""cell_type"": ""Plasma cell"", ""confidence"": 0.9}",ok,2460,196,,0.00688,1,2,4.2
hao_cPlasmablast_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,Plasmablast,Plasma cells (antibody-secreting B cells),0.95,"{""cell_type"": ""Plasma cells (antibody-secreting B cells)"", ""confidence"": 0.95}",ok,2982,283,,0.008794,1,2,6.1
hao_cPlasmablast_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,Plasmablast,Plasma cell,0.95,"{""cell_type"": ""Plasma cell"", ""confidence"": 0.95}",ok,2487,193,,0.006904,1,2,4.2
hao_cPlasmablast_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,Plasmablast,Plasma cells (antibody-secreting B cells),0.95,"This gene set (MZB1, JCHAIN, TNFRSF17/BCMA, SEC11C, PDIA4, HSP90B1, SSR4, SPCS2, PPIB, ITM2C) is a classic signature of antibody-secreting plasma cells — high ER/secretory machinery load combined with canonical plasma cell markers (MZB1, JCHAIN, TNFRSF17).

```json
{""cell_type"": ""Plasma cells (antibody-secreting B cells)"", ""confidence"": 0.95}
```",ok,4121,588,,0.014122,1,2,8.6
hao_cPlasmablast_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,Plasmablast,Plasma cell (antibody-secreting B cell),0.95,"This gene signature (MZB1, JCHAIN, TNFRSF17/BCMA, along with the ER/secretory machinery genes HSP90B1, PPIB, SEC11C, SSR4, PDIA4, SPCS2, ITM2C) is the classic profile of antibody-secreting plasma cells, reflecting their high load of immunoglobulin synthesis and secretion machinery.

```json
{""cell_type"": ""Plasma cell (antibody-secreting B cell)"", ""confidence"": 0.95}
```",ok,2772,352,,0.009064,1,2,6.2
hao_cPlasmablast_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,Plasmablast,Plasma cells (antibody-secreting B cells),0.95,"These markers (MZB1, JCHAIN, TNFRSF17/BCMA, SEC11C, SPCS2, PDIA4, SSR4, PPIB, HSP90B1, ITM2C) are classic plasma cell markers—reflecting high secretory/ER machinery for immunoglobulin production plus canonical plasma cell identity genes (MZB1, JCHAIN, TNFRSF17).

```json
{""cell_type"": ""Plasma cells (antibody-secreting B cells)"", ""confidence"": 0.95}
```",ok,4070,549,,0.01363,1,2,8.5
hao_cPlasmablast_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,Plasmablast,Plasma cell,0.93,"{""cell_type"": ""Plasma cell"", ""confidence"": 0.93}",ok,2461,166,,0.006582,1,2,3.4
hao_cPlasmablast_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,Plasmablast,Plasma cells (plasmablasts/plasma B cells),0.95,"{""cell_type"": ""Plasma cells (plasmablasts/plasma B cells)"", ""confidence"": 0.95}",ok,4086,423,,0.012402,1,2,7.4
hao_cPlatelet_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,Platelet,Platelet (Megakaryocyte-derived),0.95,"{""cell_type"": ""Platelet (Megakaryocyte-derived)"", ""confidence"": 0.95}",ok,2766,208,,0.007612,1,2,3.9
hao_cPlatelet_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,Platelet,Platelet (megakaryocyte-derived),0.97,"{""cell_type"": ""Platelet (megakaryocyte-derived)"", ""confidence"": 0.97}",ok,4112,324,,0.011464,1,2,6.1
hao_cPlatelet_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,Platelet,Platelets,0.72,"```json
{""cell_type"": ""Platelets"", ""confidence"": 0.72}
```

**Reasoning:** The gene set is dominated by markers characteristic of platelet/megakaryocyte transcriptomes rather than a classic lymphocyte or myeloid lineage:

- **RGS18** – one of the most specific and highly enriched transcripts in human platelets/megakaryocytes.
- **TLN1** (talin-1) – key cytoskeletal protein mediating integrin (αIIbβ3) activation in platelets.
- **TAGLN2** and **TMSB4X** – actin-binding/cytoskeletal remodeling proteins abundant in platelets.
- **SH3BGRL3** – frequently co-expressed with platelet-related actin regulators.
- **CCL5 (RANTES)** – stored in platelet α-granules (also present in cytotoxic T/NK cells and megakaryocytes per CellMarker data, rank 10 in Megakaryocyte list), consistent with platelet or platelet-associated signal.
- **GNAS, PRKAR2B** – broadly expressed signaling genes but also involved in platelet activation/cAMP signaling pathways.
- **H2AC6, OST4** – lowly specific, likely background/ubiquitous transcripts (common in low-RNA-content platelets or contaminating ambient RNA in PBMC preps).

The absence of canonical T-cell (CD3, CD8), B-cell (CD19, MS4A1), or monocyte (CD14, LYZ) markers argues against those lineages, while the cytoskeletal/integrin/platelet-granule gene signature (RGS18, TLN1, TAGLN2, CCL5) points to a **platelet or platelet-contaminated cluster**, common in PBMC scRNA-seq data due to platelet aggregation with other cells.

Confidence is moderate (~0.7) because the CellMarker database's specific ""Platelet"" reference list didn't show large direct overlap (likely due to differing marker panels/reference bias), but the overall gene identity strongly matches known platelet biology from broader literature (e.g., Human Protein Atlas, BloodAtlas platelet signatures).",ok,8477,1650,,0.033454,3,4,20.7
hao_cPlatelet_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,Platelet,Platelets (megakaryocyte-derived),0.75,"{""cell_type"": ""Platelets (megakaryocyte-derived)"", ""confidence"": 0.75}",ok,4830,595,,0.01561,2,2,7.9
hao_cPlatelet_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,Platelet,Platelet / Megakaryocyte,0.9,"{""cell_type"": ""Platelet / Megakaryocyte"", ""confidence"": 0.9}",ok,2431,255,,0.007412,1,2,4.0
hao_cPlatelet_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,Platelet,Platelets (megakaryocyte-derived),0.9,"{""cell_type"": ""Platelets (megakaryocyte-derived)"", ""confidence"": 0.9}",ok,4180,403,,0.01239,1,2,6.4
hao_cPlatelet_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,Platelet,Platelets (megakaryocyte-derived),0.65,"This gene signature (VCL, TPM4, TUBA4A cytoskeletal/actin-binding proteins, MTURN with its role in ""positive regulation of megakaryocyte differentiation,"" plus MMD, CALM3, MTPN, PGRMC1) is characteristic of platelets/megakaryocyte-lineage cells rather than any leukocyte population, consistent with platelet contamination commonly seen in PBMC scRNA-seq clusters.

```json
{""cell_type"": ""Platelets (megakaryocyte-derived)"", ""confidence"": 0.65}
```",ok,5747,542,,0.016914,2,3,8.5
hao_cPlatelet_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,Platelet,Platelets (megakaryocyte-derived),0.72,"```json
{""cell_type"": ""Platelets (megakaryocyte-derived)"", ""confidence"": 0.72}
```

**Reasoning:** The gene set (PGRMC1, MAP3K7CL, TUBA4A, MMD, VCL, TPM4, MTPN, CALM3, MTURN, RUFY1) is dominated by cytoskeletal/actin-binding and structural proteins (TUBA4A – tubulin, VCL – vinculin, TPM4 – tropomyosin, CALM3 – calmodulin) that are well-documented components of the platelet proteome/transcriptome. MTURN is specifically noted to promote megakaryocyte differentiation, and MMD, PGRMC1, MTPN have also been reported as enriched in platelet transcriptomic studies. Although these exact genes were not found among the top-50 CellMarker platelet markers (which are dominated by canonical granule/receptor genes like PPBP, PF4, GP9, ITGA2B), the overall functional profile—actin/tubulin cytoskeleton remodeling genes with no lymphoid, myeloid, or NK-specific markers—is most consistent with a platelet (or platelet-contaminated megakaryocyte-lineage) cluster in a PBMC dataset. Confidence is moderate-high given the absence of direct CellMarker corroboration for these specific genes.",ok,11891,1580,,0.039582,3,4,19.8
hao_cPlatelet_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,Platelet,Platelet (Megakaryocyte-derived),0.92,"{""cell_type"": ""Platelet (Megakaryocyte-derived)"", ""confidence"": 0.92}",ok,2306,141,,0.006022,1,2,3.2
hao_cPlatelet_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,Platelet,Platelets/Megakaryocytes,0.9,"{""cell_type"": ""Platelets/Megakaryocytes"", ""confidence"": 0.9}",ok,2671,240,,0.007742,1,2,5.6
hao_cPlatelet_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,Platelet,Platelet (Megakaryocyte-derived),0.95,"{""cell_type"": ""Platelet (Megakaryocyte-derived)"", ""confidence"": 0.95}",ok,2603,232,,0.007526,1,2,4.1
hao_cPlatelet_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,Platelet,Platelets (megakaryocyte-derived),0.95,"{""cell_type"": ""Platelets (megakaryocyte-derived)"", ""confidence"": 0.95}",ok,3197,380,,0.010194,1,2,6.3
hao_cPlatelet_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,Platelet,Platelet (Megakaryocyte-derived),0.95,"{""cell_type"": ""Platelet (Megakaryocyte-derived)"", ""confidence"": 0.95}",ok,2640,170,,0.00698,1,2,3.8
hao_cPlatelet_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,Platelet,Platelets (megakaryocyte-derived),0.95,"{""cell_type"": ""Platelets (megakaryocyte-derived)"", ""confidence"": 0.95}",ok,4296,508,,0.013672,1,2,8.4
hao_cPlatelet_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,Platelet,Platelet (Megakaryocyte-derived),0.95,"{""cell_type"": ""Platelet (Megakaryocyte-derived)"", ""confidence"": 0.95}",ok,2764,206,,0.007588,1,2,4.2
hao_cPlatelet_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,Platelet,Platelets (megakaryocyte-derived),0.95,"{""cell_type"": ""Platelets (megakaryocyte-derived)"", ""confidence"": 0.95}",ok,3997,209,,0.010084,1,2,5.0
hao_cPlatelet_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,Platelet,Platelet (Megakaryocyte-derived),0.95,"{""cell_type"": ""Platelet (Megakaryocyte-derived)"", ""confidence"": 0.95}",ok,2611,191,,0.007132,1,2,3.3
hao_cPlatelet_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,Platelet,Platelets (megakaryocyte-derived),0.95,"{""cell_type"": ""Platelets (megakaryocyte-derived)"", ""confidence"": 0.95}",ok,4092,304,,0.011224,1,2,6.5
hao_cTreg_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,Treg,"Lymphocyte (likely naive T cell), high-ribosomal-content cluster of uncertain specific identity",0.3,"{""cell_type"": ""Lymphocyte (likely naive T cell), high-ribosomal-content cluster of uncertain specific identity"", ""confidence"": 0.3}",ok,2601,258,,0.007782,1,2,4.4
hao_cTreg_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,Treg,Naive T cell (lymphocyte cluster dominated by ribosomal protein genes),0.35,"This gene set is composed entirely of ribosomal protein genes (RPL/RPS family), which are highly and ubiquitously expressed housekeeping genes. In PBMC scRNA-seq clustering, such a signature typically dominates clusters of small, quiescent lymphocytes with high ribosomal content and low cytoplasmic volume — most classically naive T cells (and naive lymphocytes generally) — rather than being driven by a lineage-specific marker.

```json
{""cell_type"": ""Naive T cell (lymphocyte cluster dominated by ribosomal protein genes)"", ""confidence"": 0.35}
```",ok,7962,717,,0.023094,2,3,10.2
hao_cTreg_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,Treg,Naive CD4+ T cell,0.75,"{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.75}",ok,2677,251,,0.007864,1,2,4.2
hao_cTreg_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,Treg,Naive CD4+ T cell,0.72,"```json
{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.72}
```",ok,4935,569,,0.01556,2,2,8.9
hao_cTreg_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,Treg,Naive T cell (likely double-negative/naive CD4+/CD8+ T cell subset),0.55,"{""cell_type"": ""Naive T cell (likely double-negative/naive CD4+/CD8+ T cell subset)"", ""confidence"": 0.55}",ok,2895,234,,0.00813,1,2,4.2
hao_cTreg_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,Treg,Naive T cell (likely CD8+/double-negative T cell subset),0.55,"{""cell_type"": ""Naive T cell (likely CD8+/double-negative T cell subset)"", ""confidence"": 0.55}",ok,8313,650,,0.023126,2,3,9.5
hao_cTreg_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,Treg,"Indeterminate (likely naive lymphocyte population, based on ribosomal protein gene expression)",0.15,"{""cell_type"": ""Indeterminate (likely naive lymphocyte population, based on ribosomal protein gene expression)"", ""confidence"": 0.15}",ok,2035,175,,0.00582,1,2,3.6
hao_cTreg_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,Treg,Indeterminate (ribosomal housekeeping gene RPL36 lacks lineage specificity),0.1,"{""cell_type"": ""Indeterminate (ribosomal housekeeping gene RPL36 lacks lineage specificity)"", ""confidence"": 0.1}",ok,2327,207,,0.006724,2,2,4.7
hao_cTreg_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,Treg,Double-negative T cell,0.25,"{""cell_type"": ""Double-negative T cell"", ""confidence"": 0.25}",ok,2217,156,,0.005994,1,2,3.1
hao_cTreg_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,Treg,Double-negative T cell,0.35,"{""cell_type"": ""Double-negative T cell"", ""confidence"": 0.35}",ok,4698,367,,0.013066,2,3,6.9
hao_cTreg_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,Treg,Naive T cell (resting lymphocyte with high ribosomal protein expression),0.35,"{""cell_type"": ""Naive T cell (resting lymphocyte with high ribosomal protein expression)"", ""confidence"": 0.35}",ok,2516,539,,0.010422,1,2,6.7
hao_cTreg_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,Treg,Naive T cell,0.4,"{""cell_type"": ""Naive T cell"", ""confidence"": 0.4}",ok,5659,357,,0.014888,2,3,7.0
hao_cTreg_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,Treg,Naive CD4+ T cell,0.4,"```json
{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.4}
```",ok,3108,228,,0.008496,1,2,4.1
hao_cTreg_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,Treg,Naive T cell (or resting lymphocyte with high ribosomal protein expression),0.45,"Based on the gene set — all encoding ribosomal proteins (RPL36, RPL30, RPL32, RPL13, RPL11, RPS6, RPS12, RPL12, RPLP2, RPL34) — this is a classic ""ribosomal-high"" signature. In CellMarker lookups, these genes are strongly enriched in T-cell subsets (Double-negative T cell, Naive/Memory CD4+ and CD8+ T cells), consistent with the well-known high ribosomal protein content of resting/naive lymphocytes in PBMC scRNA-seq data.

```json
{""cell_type"": ""Naive T cell (or resting lymphocyte with high ribosomal protein expression)"", ""confidence"": 0.45}
```",ok,9037,1026,,0.028334,2,3,13.4
hao_cTreg_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,Treg,Naive CD4+ T cell,0.35,"{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.35}",ok,3112,236,,0.008584,1,2,4.3
hao_cTreg_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,Treg,"Naive T cell (lymphocyte population with high ribosomal protein gene expression, likely naive CD4+/CD8+ T cells)",0.45,"{""cell_type"": ""Naive T cell (lymphocyte population with high ribosomal protein gene expression, likely naive CD4+/CD8+ T cells)"", ""confidence"": 0.45}",ok,5544,680,,0.017888,2,2,8.3
hao_cTreg_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,Treg,Naive CD4+ T cell,0.75,"{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.75}",ok,3039,234,,0.008418,1,2,3.7
hao_cTreg_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,Treg,Naive CD4+ T cell,0.75,"{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.75}",ok,3330,163,,0.00829,1,2,4.1
hao_ccDC1_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,cDC1,Conventional dendritic cell type 1 (cDC1),0.9,"This gene signature (CLEC9A, WDFY4, C1orf54/CADM1, CPVL alongside high MHC-II genes CD74, HLA-DPA1/DPB1/DRA/DQB1) is the classic marker set for conventional dendritic cells type 1 (cDC1), a rare but distinct DC subset in PBMCs specialized in cross-presentation.

```json
{""cell_type"": ""Conventional dendritic cell type 1 (cDC1)"", ""confidence"": 0.9}
```",ok,2783,400,,0.009566,1,2,6.7
hao_ccDC1_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,cDC1,Conventional dendritic cell type 1 (cDC1),0.85,"CLEC9A is a highly specific marker of conventional dendritic cells type 1 (cDC1), combined with WDFY4 (also cDC1-associated) and multiple HLA class II genes (CD74, HLA-DPA1/B1, HLA-DRA, HLA-DQB1) confirming an antigen-presenting myeloid dendritic cell identity.

```json
{""cell_type"": ""Conventional dendritic cell type 1 (cDC1)"", ""confidence"": 0.85}
```",ok,4212,644,,0.014864,1,2,9.3
hao_ccDC1_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,cDC1,Conventional dendritic cell (cDC1),0.72,"Based on the marker gene profile — CST3, HLA-DQA1, HLA-DRB1 (MHC class II genes), and especially **BATF3** (a transcription factor critical for cDC1 lineage commitment) — this cluster strongly corresponds to dendritic cells, likely the conventional dendritic cell (cDC1) subset given the BATF3 signature.

```json
{""cell_type"": ""Conventional dendritic cell (cDC1)"", ""confidence"": 0.72}
```",ok,6196,641,,0.018802,3,3,7.9
hao_ccDC1_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,cDC1,"Dendritic cell (myeloid/cDC, BATF3+ cDC1 subset)",0.6,"This gene set (HLA-DQA1, HLA-DRB1, CST3, BATF3, CLNK, S100A10, GSTP1, BASP1) strongly reflects antigen-presenting myeloid cells, with BATF3 being a classic marker of the conventional dendritic cell 1 (cDC1) lineage.

{""cell_type"": ""Dendritic cell (myeloid/cDC, BATF3+ cDC1 subset)"", ""confidence"": 0.6}",ok,4043,380,,0.011886,1,2,6.7
hao_ccDC1_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,cDC1,Dendritic cell (myeloid/conventional DC),0.6,"Based on the marker profile, this cluster shows strong myeloid/antigen-presenting cell signatures: IRF8 (myeloid/DC transcription factor), HLA-DMA (MHC class II antigen processing), LGALS2, FGL2, CTSZ (monocyte/DC markers), and TSPAN33/C1orf162 (myeloid-associated). The combination of MHC-II machinery with IRF8 and lack of classical monocyte markers like CD14, S100A8/9, VCAN suggests a dendritic cell identity rather than classical monocyte, though there's overlap with monocyte/DC shared genes (LGALS2, FGL2, CTSZ).

```json
{""cell_type"": ""Dendritic cell (myeloid/conventional DC)"", ""confidence"": 0.6}
```",ok,5751,846,,0.019962,3,3,10.2
hao_ccDC1_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,cDC1,Dendritic cell (myeloid/conventional DC),0.6,"{""cell_type"": ""Dendritic cell (myeloid/conventional DC)"", ""confidence"": 0.6}",ok,7650,815,,0.02345,2,3,10.9
hao_ccDC1_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,cDC1,Conventional dendritic cell (cDC1),0.8,"{""cell_type"": ""Conventional dendritic cell (cDC1)"", ""confidence"": 0.8}",ok,2676,272,,0.008072,1,2,4.3
hao_ccDC1_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,cDC1,Plasmacytoid dendritic cell (pDC),0.75,"Based on this gene set — particularly **CADM1**, **FLT3**, and **IDO1**, which are classic and highly specific markers of plasmacytoid dendritic cells (pDCs) in human blood — along with supporting genes like RGS10, RAB32, and ASAP1 that are also enriched in DC lineages, this cluster corresponds to plasmacytoid dendritic cells.

```json
{""cell_type"": ""Plasmacytoid dendritic cell (pDC)"", ""confidence"": 0.75}
```",ok,4135,394,,0.01221,1,2,6.8
hao_ccDC1_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,cDC1,B cell,0.5,"{""cell_type"": ""B cell"", ""confidence"": 0.5}",ok,2130,118,,0.00544,1,2,2.8
hao_ccDC1_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,cDC1,B cell,0.5,"{""cell_type"": ""B cell"", ""confidence"": 0.5}",ok,2153,124,,0.005546,1,2,3.0
hao_ccDC1_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,cDC1,Dendritic cell,0.55,"{""cell_type"": ""Dendritic cell"", ""confidence"": 0.55}",ok,2428,169,,0.006546,1,2,3.5
hao_ccDC1_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,cDC1,B cell,0.6,"{""cell_type"": ""B cell"", ""confidence"": 0.6}",ok,3222,314,,0.009584,2,2,5.2
