condition,id,format,knob,level,replicate,run,provider,answer,predicted,confidence,raw,finish_reason,prompt_tokens,completion_tokens,reasoning_tokens,cost_usd,marker_overlap,n_tied_labels,tied_labels,n_tool_calls,n_model_calls,latency_s,normalized,score,strict,lineage
specialist agent,hao_cCD4-CTL_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,CD4 CTL,Cytotoxic (effector/memory) CD8+ T cell,0.65,"Based on the marker profile — cytotoxic effector genes (GZMM, PRF1), T-cell receptor gene TRAC, pan-leukocyte marker PTPRC, and the presence of RORA/MYBL1/HCST/EFHD2 which associate strongly with cytotoxic/effector CD8+ or CD4+ T cell subsets rather than pure NK cells — this cluster most likely represents a **cytotoxic T cell (effector/memory CD8+ T cell)** population, with some NK-like cytotoxic features.

```json
{""cell_type"": ""Cytotoxic (effector/memory) CD8+ T cell"", ""confidence"": 0.65}
```",ok,3905,738,,0.01519,,,,1.0,2.0,8.7,CD8 TEM,0.0,0.0,CD4 T
specialist agent,hao_cCD4-CTL_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,CD4 CTL,Cytotoxic/Effector Memory CD8+ T cell (or NK-like cytotoxic lymphocyte),0.6,"{""cell_type"": ""Cytotoxic/Effector Memory CD8+ T cell (or NK-like cytotoxic lymphocyte)"", ""confidence"": 0.6}",ok,5659,353,,0.014848,,,,2.0,2.0,6.8,CD8 TEM,0.0,0.0,CD4 T
specialist agent,hao_cCD4-CTL_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,CD4 CTL,Memory CD8+ T cell,0.6,"```json
{""cell_type"": ""Memory CD8+ T cell"", ""confidence"": 0.6}
```",ok,2873,355,,0.009296,,,,1.0,2.0,5.4,CD8 TCM,0.0,0.0,CD4 T
specialist agent,hao_cCD4-CTL_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,CD4 CTL,Memory/effector T cell (CD4+ or CD8+ memory T lymphocyte),0.65,"Based on these markers (TRBC1, CD6, CD99, ANXA1, HOPX, ID2, HLA-A/C) — a combination of T-cell receptor and pan-T markers (TRBC1, CD6, CD99) with ANXA1/HOPX (memory/effector phenotype markers) — this profile is consistent with a memory/effector T-cell population.

```json
{""cell_type"": ""Memory/effector T cell (CD4+ or CD8+ memory T lymphocyte)"", ""confidence"": 0.65}
```",ok,4107,517,,0.013384,,,,1.0,2.0,12.1,T cell (CD4/CD8/other unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-CTL_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,CD4 CTL,Effector memory/cytotoxic CD8+ T cell (or CD56dim NK cell),0.55,"{""cell_type"": ""Effector memory/cytotoxic CD8+ T cell (or CD56dim NK cell)"", ""confidence"": 0.55}",ok,2829,155,,0.007208,,,,1.0,2.0,3.3,CD8 TEM,0.0,0.0,CD4 T
specialist agent,hao_cCD4-CTL_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,CD4 CTL,Cytotoxic CD8+ effector/memory T cell (or CD56dim NK cell) - cytotoxic lymphocyte cluster,0.6,"Based on this evidence, GZMH and FGFBP2 both rank highly in memory/effector CD8+ T cells and CD56dim NK cells, consistent with a cytotoxic effector lymphocyte population.

```json
{""cell_type"": ""Cytotoxic CD8+ effector/memory T cell (or CD56dim NK cell) - cytotoxic lymphocyte cluster"", ""confidence"": 0.6}
```",ok,5300,513,,0.01573,,,,2.0,3.0,17.3,CD8 TEM,0.0,0.0,CD4 T
specialist agent,hao_cCD4-CTL_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,CD4 CTL,Effector memory/cytotoxic CD8+ T cell,0.72,"{""cell_type"": ""Effector memory/cytotoxic CD8+ T cell"", ""confidence"": 0.72}",ok,3731,221,,0.009672,,,,1.0,2.0,5.6,CD8 TEM,0.0,0.0,CD4 T
specialist agent,hao_cCD4-CTL_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,CD4 CTL,"Cytotoxic CD8+ T cell (effector/memory, NK-like)",0.65,"{""cell_type"": ""Cytotoxic CD8+ T cell (effector/memory, NK-like)"", ""confidence"": 0.65}",ok,4812,394,,0.013564,,,,2.0,2.0,11.4,CD8 TEM,0.0,0.0,CD4 T
specialist agent,hao_cCD4-CTL_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,CD4 CTL,Cytotoxic CD8+ effector/effector-memory T cell (GZMH+FGFBP2+ terminally differentiated CD8 T cell),0.8,"{""cell_type"": ""Cytotoxic CD8+ effector/effector-memory T cell (GZMH+FGFBP2+ terminally differentiated CD8 T cell)"", ""confidence"": 0.8}",ok,5126,387,,0.014122,,,,1.0,2.0,7.2,CD8 TEM,0.0,0.0,CD4 T
specialist agent,hao_cCD4-CTL_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,CD4 CTL,"Cytotoxic CD8+ T cell (effector/memory, GZMH/FGFBP2-high)",0.75,"{""cell_type"": ""Cytotoxic CD8+ T cell (effector/memory, GZMH/FGFBP2-high)"", ""confidence"": 0.75}",ok,4106,475,,0.012962,,,,1.0,2.0,10.4,CD8 TEM,0.0,0.0,CD4 T
specialist agent,hao_cCD4-CTL_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,CD4 CTL,Effector memory/cytotoxic CD8+ T cell,0.75,"{""cell_type"": ""Effector memory/cytotoxic CD8+ T cell"", ""confidence"": 0.75}",ok,3938,262,,0.010496,,,,1.0,2.0,6.8,CD8 TEM,0.0,0.0,CD4 T
specialist agent,hao_cCD4-CTL_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,CD4 CTL,CD8+ cytotoxic (effector/memory) T cell,0.75,"{""cell_type"": ""CD8+ cytotoxic (effector/memory) T cell"", ""confidence"": 0.75}",ok,4167,521,,0.013544,,,,1.0,2.0,9.9,CD8 T cell (subtype unclear),0.0,0.0,CD4 T
specialist agent,hao_cCD4-CTL_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,CD4 CTL,CD8+ cytotoxic effector T cell (Temra/effector memory),0.8,"{""cell_type"": ""CD8+ cytotoxic effector T cell (Temra/effector memory)"", ""confidence"": 0.8}",ok,2569,309,,0.008228,,,,1.0,2.0,5.5,CD8 TEM,0.0,0.0,CD4 T
specialist agent,hao_cCD4-CTL_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,CD4 CTL,Cytotoxic CD8+ effector/memory T cell (GZMH+/FGFBP2+ terminally differentiated CTL),0.75,"{""cell_type"": ""Cytotoxic CD8+ effector/memory T cell (GZMH+/FGFBP2+ terminally differentiated CTL)"", ""confidence"": 0.75}",ok,4185,564,,0.01401,,,,1.0,2.0,7.6,CD8 TEM,0.0,0.0,CD4 T
specialist agent,hao_cCD4-Naive_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,CD4 Naive,Double-negative T cell,0.45,"{""cell_type"": ""Double-negative T cell"", ""confidence"": 0.45}",ok,2805,324,,0.00885,,,,1.0,2.0,4.6,dnT,0.0,0.0,CD4 T
specialist agent,hao_cCD4-Naive_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,CD4 Naive,"T cell (lymphocyte, likely naive/double-negative CD8+ T cell subset) — ribosomal-protein-high cluster",0.45,"{""cell_type"": ""T cell (lymphocyte, likely naive/double-negative CD8+ T cell subset) — ribosomal-protein-high cluster"", ""confidence"": 0.45}",ok,8208,609,,0.022506,,,,2.0,3.0,9.6,CD8 T cell (subtype unclear),0.0,0.0,CD4 T
specialist agent,hao_cCD4-Naive_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,CD4 Naive,T cell (likely naive/memory CD4+ or double-negative T cell subset),0.35,"{""cell_type"": ""T cell (likely naive/memory CD4+ or double-negative T cell subset)"", ""confidence"": 0.35}",ok,2881,200,,0.007762,,,,1.0,2.0,4.7,T cell (CD4/CD8/other unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-Naive_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,CD4 Naive,Naive/resting T lymphocyte (likely naive CD4+ T cell),0.4,"{""cell_type"": ""Naive/resting T lymphocyte (likely naive CD4+ T cell)"", ""confidence"": 0.4}",ok,8132,457,,0.020834,,,,2.0,3.0,7.7,CD4 Naive,1.0,1.0,CD4 T
specialist agent,hao_cCD4-Naive_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,CD4 Naive,Naive T cell (CD4+/CD8+),0.72,"{""cell_type"": ""Naive T cell (CD4+/CD8+)"", ""confidence"": 0.72}",ok,3032,192,,0.007984,,,,1.0,2.0,3.4,T cell (CD4/CD8/other unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-Naive_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,CD4 Naive,Naive CD4+ T cell,0.75,"{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.75}",ok,4199,387,,0.012268,,,,1.0,2.0,5.9,CD4 Naive,1.0,1.0,CD4 T
specialist agent,hao_cCD4-Naive_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,CD4 Naive,Naive T cell (likely Naive CD4+ T cell),0.5,"{""cell_type"": ""Naive T cell (likely Naive CD4+ T cell)"", ""confidence"": 0.5}",ok,2801,243,,0.008032,,,,1.0,2.0,4.1,CD4 Naive,1.0,1.0,CD4 T
specialist agent,hao_cCD4-Naive_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,CD4 Naive,Naive T cell (likely naive CD4+ or double-negative T cell),0.4,"{""cell_type"": ""Naive T cell (likely naive CD4+ or double-negative T cell)"", ""confidence"": 0.4}",ok,7781,479,,0.020352,,,,2.0,3.0,8.3,T cell (CD4/CD8/other unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-Naive_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,CD4 Naive,Double-negative T cell,0.3,"{""cell_type"": ""Double-negative T cell"", ""confidence"": 0.3}",ok,2075,148,,0.00563,,,,1.0,2.0,3.2,dnT,0.0,0.0,CD4 T
specialist agent,hao_cCD4-Naive_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,CD4 Naive,Double-negative T cell,0.3,"{""cell_type"": ""Double-negative T cell"", ""confidence"": 0.3}",ok,2355,167,,0.00638,,,,2.0,2.0,4.3,dnT,0.0,0.0,CD4 T
specialist agent,hao_cCD4-Naive_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,CD4 Naive,Double-negative T cell,0.35,"{""cell_type"": ""Double-negative T cell"", ""confidence"": 0.35}",ok,2188,178,,0.006156,,,,1.0,2.0,3.7,dnT,0.0,0.0,CD4 T
specialist agent,hao_cCD4-Naive_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,CD4 Naive,Double-negative T cell (CD3+CD4-CD8- T lymphocyte),0.4,"```json
{""cell_type"": ""Double-negative T cell (CD3+CD4-CD8- T lymphocyte)"", ""confidence"": 0.4}
```",ok,5596,485,,0.016042,,,,3.0,3.0,8.1,dnT,0.0,0.0,CD4 T
specialist agent,hao_cCD4-Naive_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,CD4 Naive,T cell (likely double-negative/CD8+ T cell subset),0.35,"{""cell_type"": ""T cell (likely double-negative/CD8+ T cell subset)"", ""confidence"": 0.35}",ok,2398,215,,0.006946,,,,1.0,2.0,3.6,T cell (CD4/CD8/other unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-Naive_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,CD4 Naive,"Naive T lymphocyte (likely double-negative/naive T cell subset, ribosomal-protein-high)",0.35,"{""cell_type"": ""Naive T lymphocyte (likely double-negative/naive T cell subset, ribosomal-protein-high)"", ""confidence"": 0.35}",ok,5634,414,,0.015408,,,,2.0,3.0,7.6,T cell (CD4/CD8/other unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-Naive_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,CD4 Naive,Naive T cell (CD4+),0.7,"{""cell_type"": ""Naive T cell (CD4+)"", ""confidence"": 0.7}",ok,3116,156,,0.007792,,,,1.0,2.0,3.4,CD4 Naive,1.0,1.0,CD4 T
specialist agent,hao_cCD4-Naive_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,CD4 Naive,Naive CD4+ T cell,0.85,"This confirms strong overlap: CCR7, TCF7, LEF1, LDHB, TOMM7 are all present in the Naive CD4+ T cell marker list.

```json
{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.85}
```",ok,6375,535,,0.0181,,,,2.0,3.0,7.9,CD4 Naive,1.0,1.0,CD4 T
specialist agent,hao_cCD4-Proliferating_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,CD4 Proliferating,Proliferating/cycling lymphocytes (likely proliferating T cells),0.7,"{""cell_type"": ""Proliferating/cycling lymphocytes (likely proliferating T cells)"", ""confidence"": 0.7}",ok,2661,242,,0.007742,,,,1.0,2.0,4.0,Proliferating lymphocyte (lineage unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-Proliferating_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,CD4 Proliferating,Proliferating/cycling lymphocyte (likely proliferating T cell),0.7,"{""cell_type"": ""Proliferating/cycling lymphocyte (likely proliferating T cell)"", ""confidence"": 0.7}",ok,5090,643,,0.01661,,,,2.0,2.0,7.8,Proliferating lymphocyte (lineage unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-Proliferating_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,CD4 Proliferating,Proliferating T cell (cycling lymphocyte population),0.65,"This gene signature is dominated by cell-cycle/proliferation markers (CENPF, NUSAP1, BIRC5, LMNB1, ANP32E, H2AZ2, RPA3) combined with a pan-leukocyte marker (CORO1A), consistent with a proliferating lymphocyte population in PBMCs.

```json
{""cell_type"": ""Proliferating T cell (cycling lymphocyte population)"", ""confidence"": 0.65}
```",ok,4158,491,,0.013226,,,,2.0,2.0,7.3,Proliferating lymphocyte (lineage unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-Proliferating_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,CD4 Proliferating,"Proliferating lymphocytes (cycling T/NK cells, likely activated/proliferating T cells)",0.55,"This gene signature is dominated by cell-cycle/proliferation markers (CENPF, NUSAP1, BIRC5/Survivin, ANP32E, H2AZ2, RPA3, LMNB1) combined with an immune-lineage marker (CORO1A, leukocyte-specific). This pattern is characteristic of actively proliferating lymphocytes in PBMCs.

{""cell_type"": ""Proliferating lymphocytes (cycling T/NK cells, likely activated/proliferating T cells)"", ""confidence"": 0.55}",ok,3708,347,,0.010886,,,,1.0,2.0,6.0,Proliferating lymphocyte (lineage unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-Proliferating_rank_window_31-40_r0_symbol,symbol,rank_window,31-40,0,0,anthropic,CD4 Proliferating,Proliferating T cell,0.6,"This gene signature is dominated by cell-cycle/proliferation markers (ZWINT, TPX2, CENPM, SMC2 — mitotic spindle and kinetochore components), along with DEK (chromatin regulator in proliferating cells) and metabolic/housekeeping genes (LDHA, PPIA, CHCHD2, YBX1, TMSB10) typical of highly proliferative lymphocytes. CellMarker hits point specifically to proliferating T-cell subsets (Proliferating T cell, Proliferative CD4+/CD8+ T cell).

```json
{""cell_type"": ""Proliferating T cell"", ""confidence"": 0.6}
```",ok,2728,446,,0.009916,,,,1.0,2.0,5.8,Proliferating lymphocyte (lineage unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-Proliferating_rank_window_31-40_r0_ensembl,ensembl,rank_window,31-40,0,0,anthropic,CD4 Proliferating,Proliferating T cell,0.65,"{""cell_type"": ""Proliferating T cell"", ""confidence"": 0.65}",ok,7941,702,,0.022902,,,,2.0,3.0,12.4,Proliferating lymphocyte (lineage unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-Proliferating_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,CD4 Proliferating,"Proliferating (cycling) lymphocytes, likely proliferating T cells",0.45,"{""cell_type"": ""Proliferating (cycling) lymphocytes, likely proliferating T cells"", ""confidence"": 0.45}",ok,2016,325,,0.007282,,,,1.0,2.0,5.6,Proliferating lymphocyte (lineage unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-Proliferating_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,CD4 Proliferating,"Proliferating (cycling) lymphocytes, e.g. proliferating T/NK cells",0.45,"```json
{""cell_type"": ""Proliferating (cycling) lymphocytes, e.g. proliferating T/NK cells"", ""confidence"": 0.45}
```",ok,2334,330,,0.007968,,,,2.0,2.0,8.3,Proliferating lymphocyte (lineage unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-Proliferating_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,CD4 Proliferating,Proliferating/cycling lymphocyte (likely cycling T cell),0.55,"{""cell_type"": ""Proliferating/cycling lymphocyte (likely cycling T cell)"", ""confidence"": 0.55}",ok,2348,176,,0.006456,,,,1.0,2.0,3.7,Proliferating lymphocyte (lineage unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-Proliferating_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,CD4 Proliferating,"Proliferating/cycling lymphocytes (e.g., cycling T cells)",0.65,"{""cell_type"": ""Proliferating/cycling lymphocytes (e.g., cycling T cells)"", ""confidence"": 0.65}",ok,3091,334,,0.009522,,,,2.0,2.0,7.9,Proliferating lymphocyte (lineage unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-Proliferating_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,CD4 Proliferating,Proliferating (cycling) lymphocytes,0.65,"{""cell_type"": ""Proliferating (cycling) lymphocytes"", ""confidence"": 0.65}",ok,2521,236,,0.007402,,,,1.0,2.0,4.5,Proliferating lymphocyte (lineage unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-Proliferating_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,CD4 Proliferating,Proliferating (cycling) lymphocytes / T cells (MKI67-high proliferative cluster),0.6,"{""cell_type"": ""Proliferating (cycling) lymphocytes / T cells (MKI67-high proliferative cluster)"", ""confidence"": 0.6}",ok,3674,438,,0.011728,,,,2.0,2.0,9.1,Proliferating lymphocyte (lineage unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-Proliferating_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,CD4 Proliferating,"Proliferating/cycling lymphocytes (MKI67+ cell cycle-active cluster, likely proliferating T cells)",0.65,"{""cell_type"": ""Proliferating/cycling lymphocytes (MKI67+ cell cycle-active cluster, likely proliferating T cells)"", ""confidence"": 0.65}",ok,2683,241,,0.007776,,,,1.0,2.0,5.7,Proliferating lymphocyte (lineage unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-Proliferating_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,CD4 Proliferating,Proliferating (cycling) lymphocytes – highly dividing T/NK or B cells in S/G2M phase,0.75,"{""cell_type"": ""Proliferating (cycling) lymphocytes – highly dividing T/NK or B cells in S/G2M phase"", ""confidence"": 0.75}",ok,4204,539,,0.013798,,,,1.0,2.0,8.9,Proliferating lymphocyte (lineage unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-Proliferating_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,CD4 Proliferating,Proliferating/cycling lymphocyte (likely proliferating T cell or NK cell),0.65,"{""cell_type"": ""Proliferating/cycling lymphocyte (likely proliferating T cell or NK cell)"", ""confidence"": 0.65}",ok,2627,213,,0.007384,,,,1.0,2.0,5.6,Proliferating lymphocyte (lineage unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-Proliferating_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,CD4 Proliferating,Proliferating T cells (cycling lymphocytes),0.65,"This gene signature (MKI67, STMN1, HMGB2, HMGB1, HMGN2, H2AZ1, PCLAF) is a classic cell-cycle/proliferation signature, combined with housekeeping genes (GAPDH, ACTG1, PFN1). This is consistent with a cluster of actively proliferating lymphocytes in PBMC data.

```json
{""cell_type"": ""Proliferating T cells (cycling lymphocytes)"", ""confidence"": 0.65}
```",ok,4273,718,,0.015726,,,,1.0,2.0,9.1,Proliferating lymphocyte (lineage unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-Proliferating_ribo_filter_on_r0_symbol,symbol,ribo_filter,on,0,0,anthropic,CD4 Proliferating,Proliferating/cycling lymphocytes (likely proliferating T cells),0.65,"{""cell_type"": ""Proliferating/cycling lymphocytes (likely proliferating T cells)"", ""confidence"": 0.65}",ok,2679,215,,0.007508,,,,1.0,2.0,4.0,Proliferating lymphocyte (lineage unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-Proliferating_ribo_filter_on_r0_ensembl,ensembl,ribo_filter,on,0,0,anthropic,CD4 Proliferating,Proliferating (cycling) T lymphocyte,0.7,"{""cell_type"": ""Proliferating (cycling) T lymphocyte"", ""confidence"": 0.7}",ok,4749,553,,0.015028,,,,2.0,2.0,7.9,Proliferating lymphocyte (lineage unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-TCM_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,CD4 TCM,CD4+ Memory T cell,0.7,"{""cell_type"": ""CD4+ Memory T cell"", ""confidence"": 0.7}",ok,2745,175,,0.00724,,,,1.0,2.0,3.5,CD4 T cell (subtype unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-TCM_rank_window_1-10_r0_ensembl,ensembl,rank_window,1-10,0,0,anthropic,CD4 TCM,Naive CD4+ T cell,0.6,"{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.6}",ok,4059,194,,0.010058,,,,1.0,2.0,4.5,CD4 Naive,0.5,0.0,CD4 T
specialist agent,hao_cCD4-TCM_rank_window_11-20_r0_symbol,symbol,rank_window,11-20,0,0,anthropic,CD4 TCM,CD4+ T cell (naive/resting),0.65,"{""cell_type"": ""CD4+ T cell (naive/resting)"", ""confidence"": 0.65}",ok,2516,204,,0.007072,,,,1.0,2.0,5.0,CD4 Naive,0.5,0.0,CD4 T
specialist agent,hao_cCD4-TCM_rank_window_11-20_r0_ensembl,ensembl,rank_window,11-20,0,0,anthropic,CD4 TCM,"T cell (CD3+ T lymphocyte, likely naive/resting CD4+ or CD8+ T cell)",0.75,"{""cell_type"": ""T cell (CD3+ T lymphocyte, likely naive/resting CD4+ or CD8+ T cell)"", ""confidence"": 0.75}",ok,4284,480,,0.013368,,,,1.0,2.0,9.4,T cell (CD4/CD8/other unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-TCM_rank_window_21-30_r0_symbol,symbol,rank_window,21-30,0,0,anthropic,CD4 TCM,T cell (likely naive/memory CD4+ or CD8+ T lymphocyte),0.35,"{""cell_type"": ""T cell (likely naive/memory CD4+ or CD8+ T lymphocyte)"", ""confidence"": 0.35}",ok,2840,281,,0.00849,,,,1.0,2.0,4.2,T cell (CD4/CD8/other unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-TCM_rank_window_21-30_r0_ensembl,ensembl,rank_window,21-30,0,0,anthropic,CD4 TCM,Naive T cell (lymphocyte cluster marked by high ribosomal protein gene expression),0.4,"{""cell_type"": ""Naive T cell (lymphocyte cluster marked by high ribosomal protein gene expression)"", ""confidence"": 0.4}",ok,1021,373,,0.005772,,,,0.0,1.0,4.5,T cell (CD4/CD8/other unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-TCM_n_genes_1_r0_symbol,symbol,n_genes,1,0,0,anthropic,CD4 TCM,Memory CD4+ T cell,0.6,"```json
{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.6}
```",ok,2492,160,,0.006584,,,,1.0,2.0,3.4,CD4 T cell (subtype unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-TCM_n_genes_1_r0_ensembl,ensembl,n_genes,1,0,0,anthropic,CD4 TCM,Memory CD4+ T cell,0.6,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.6}",ok,2769,170,,0.007238,,,,2.0,2.0,4.1,CD4 T cell (subtype unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-TCM_n_genes_3_r0_symbol,symbol,n_genes,3,0,0,anthropic,CD4 TCM,Memory CD4+ T cell,0.65,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.65}",ok,2733,197,,0.007436,,,,1.0,2.0,3.7,CD4 T cell (subtype unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-TCM_n_genes_3_r0_ensembl,ensembl,n_genes,3,0,0,anthropic,CD4 TCM,CD4+ T cell (naive/memory),0.7,"{""cell_type"": ""CD4+ T cell (naive/memory)"", ""confidence"": 0.7}",ok,2680,217,,0.00753,,,,1.0,2.0,4.9,CD4 T cell (subtype unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-TCM_n_genes_5_r0_symbol,symbol,n_genes,5,0,0,anthropic,CD4 TCM,Memory CD4+ T cell,0.75,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.75}",ok,2873,225,,0.007996,,,,1.0,2.0,4.4,CD4 T cell (subtype unclear),0.5,0.0,CD4 T
specialist agent,hao_cCD4-TCM_n_genes_5_r0_ensembl,ensembl,n_genes,5,0,0,anthropic,CD4 TCM,Naive/Resting CD4+ T cell,0.65,"{""cell_type"": ""Naive/Resting CD4+ T cell"", ""confidence"": 0.65}",ok,3013,154,,0.007566,,,,1.0,2.0,4.1,CD4 Naive,0.5,0.0,CD4 T
specialist agent,hao_cCD4-TCM_n_genes_10_r0_symbol,symbol,n_genes,10,0,0,anthropic,CD4 TCM,CD4+ T cell (memory),0.75,"{""cell_type"": ""CD4+ T cell (memory)"", ""confidence"": 0.75}",ok,2745,176,,0.00725,,,,1.0,2.0,3.5,CD4 TCM,1.0,1.0,CD4 T
specialist agent,hao_cCD4-TCM_n_genes_10_r0_ensembl,ensembl,n_genes,10,0,0,anthropic,CD4 TCM,Naive CD4+ T cell,0.75,"{""cell_type"": ""Naive CD4+ T cell"", ""confidence"": 0.75}",ok,4277,412,,0.012674,,,,1.0,2.0,5.8,CD4 Naive,0.5,0.0,CD4 T
specialist agent,hao_cCD4-TCM_ribo_filter_off_r0_symbol,symbol,ribo_filter,off,0,0,anthropic,CD4 TCM,CD4+ T cell (memory),0.72,"{""cell_type"": ""CD4+ T cell (memory)"", ""confidence"": 0.72}",ok,2725,156,,0.00701,,,,1.0,2.0,3.6,CD4 TCM,1.0,1.0,CD4 T
specialist agent,hao_cCD4-TCM_ribo_filter_off_r0_ensembl,ensembl,ribo_filter,off,0,0,anthropic,CD4 TCM,Naive/Resting CD4+ T cell,0.65,"{""cell_type"": ""Naive/Resting CD4+ T cell"", ""confidence"": 0.65}",ok,4060,199,,0.01011,,,,1.0,2.0,4.4,CD4 Naive,0.5,0.0,CD4 T
specialist agent,hao_cCD4-TEM_rank_window_1-10_r0_symbol,symbol,rank_window,1-10,0,0,anthropic,CD4 TEM,Memory CD4+ T cell,0.75,"{""cell_type"": ""Memory CD4+ T cell"", ""confidence"": 0.75}",ok,3308,168,,0.008296,,,,1.0,2.0,3.1,CD4 T cell (subtype unclear),0.5,0.0,CD4 T
